h_m,q_W,tamb_C,tin_C,tout_K,mdot_kg_per_s
30.240000,603594143.170000,32.730000,553.330000,1073.149983,1792.941614
36.740000,502012888.160000,7.340000,517.300000,1073.149983,1206.967990
30.640000,713149120.040000,34.740000,561.700000,1073.149983,2221.656159
30.290000,844332460.490000,16.370000,526.120000,1073.149983,2338.176184
28.620000,671913269.990000,2.290000,522.230000,1073.149983,1815.831886
43.310000,842057066.610000,11.810000,527.100000,1073.149983,2169.540498
35.160000,584094827.970000,16.630000,510.940000,1073.149983,1433.899320
32.300000,672047572.010000,37.620000,560.540000,1073.149983,2050.532775
32.880000,641154441.660000,10.760000,535.120000,1073.149983,1757.697233
31.560000,498323005.180000,4.080000,565.760000,1073.149983,1500.515727
30.110000,390711686.280000,6.690000,520.760000,1073.149983,973.512468
32.800000,308941748.230000,40.270000,526.360000,1073.149983,716.355390
37.720000,810839456.730000,17.570000,518.320000,1073.149983,2091.751206
34.710000,750284205.200000,12.690000,521.990000,1073.149983,1977.121547
34.640000,765153883.000000,2.640000,561.340000,1073.149983,2336.348117
26.850000,517153004.750000,-1.580000,524.150000,1073.149983,1388.094267
32.980000,366329805.750000,11.040000,557.120000,1073.149983,992.131031
27.920000,604405363.500000,41.170000,559.080000,1073.149983,1865.389877
33.830000,492957284.110000,14.520000,561.670000,1073.149983,1429.345835
39.610000,661416673.550000,20.220000,539.900000,1073.149983,1764.278574
39.340000,612197360.700000,22.820000,511.950000,1073.149983,1468.038640
25.200000,486880043.730000,4.870000,560.820000,1073.149983,1507.010896
40.040000,373159389.350000,-3.190000,526.620000,1073.149983,796.077906
27.430000,461756117.540000,-2.660000,514.270000,1073.149983,1179.617072
41.270000,354518540.840000,23.630000,554.220000,1073.149983,796.909379
41.520000,811363862.770000,20.940000,556.340000,1073.149983,2343.340747
33.460000,515940917.770000,34.500000,503.080000,1073.149983,1231.841793
25.470000,450595630.670000,43.290000,545.760000,1073.149983,1305.487094
27.780000,302785160.980000,2.010000,513.650000,1073.149983,722.492292
25.540000,703809411.310000,6.270000,559.190000,1073.149983,2227.076494
28.470000,324867900.240000,19.560000,555.040000,1073.149983,904.416060
31.410000,311772113.290000,13.530000,521.540000,1073.149983,728.169099
34.550000,480196794.970000,18.110000,551.140000,1073.149983,1321.649789
44.900000,649810561.690000,7.450000,566.080000,1073.149983,1814.546550
41.370000,341180715.760000,-1.060000,524.800000,1073.149983,661.359295
29.900000,384830775.650000,5.910000,549.110000,1073.149983,1060.209339
29.550000,587940247.140000,22.430000,512.180000,1073.149983,1509.927821
27.450000,566088162.190000,16.970000,557.540000,1073.149983,1728.776448
41.310000,681421852.100000,1.140000,540.430000,1073.149983,1801.500597
32.350000,587307381.540000,20.310000,535.090000,1073.149983,1600.097540
39.020000,684494274.190000,14.740000,549.860000,1073.149983,1912.617410
28.070000,305371776.320000,36.370000,512.970000,1073.149983,728.137304
43.220000,716059081.050000,4.290000,526.910000,1073.149983,1793.308573
27.070000,690714524.580000,-0.150000,521.350000,1073.149983,1881.342544
43.450000,839720041.750000,8.390000,564.420000,1073.149983,2480.774590
29.090000,607178786.010000,24.100000,500.350000,1073.149983,1510.353313
26.210000,505894982.430000,30.400000,510.950000,1073.149983,1304.128083
35.000000,573704869.810000,38.750000,568.700000,1073.149983,1738.741964
26.880000,478123920.540000,43.790000,558.210000,1073.149983,1447.043473
41.210000,586284989.580000,35.220000,559.810000,1073.149983,1625.937576
39.080000,507140097.170000,40.730000,548.920000,1073.149983,1336.622927
34.610000,491419832.810000,21.130000,530.550000,1073.149983,1259.907207
32.340000,428783091.780000,10.930000,517.860000,1073.149983,1050.472269
35.250000,750417345.930000,21.170000,561.830000,1073.149983,2284.656908
36.180000,339555997.170000,3.680000,567.400000,1073.149983,885.608906
27.530000,505585422.030000,35.950000,536.530000,1073.149983,1410.647605
25.290000,453376972.380000,32.930000,567.890000,1073.149983,1435.393204
40.340000,374961826.480000,3.350000,522.180000,1073.149983,785.001513
33.560000,384828043.340000,-0.930000,558.320000,1073.149983,1049.548382
39.210000,444001855.320000,12.640000,543.030000,1073.149983,1097.734461
41.290000,492665769.690000,18.410000,532.190000,1073.149983,1174.509383
38.910000,534542412.680000,6.290000,549.830000,1073.149983,1427.110740
40.820000,740411631.940000,5.430000,508.770000,1073.149983,1789.993972
30.460000,709214868.210000,8.690000,503.730000,1073.149983,1793.161666
27.120000,514894655.580000,16.680000,508.300000,1073.149983,1309.108054
37.170000,767122530.670000,31.680000,553.310000,1073.149983,2238.584072
42.750000,776597703.740000,-2.040000,524.000000,1073.149983,1959.703047
35.550000,715590031.930000,-2.360000,534.390000,1073.149983,1945.784605
27.680000,487242321.550000,37.470000,547.230000,1073.149983,1407.268409
29.560000,783004501.760000,19.060000,555.450000,1073.149983,2411.716433
41.340000,617920670.900000,18.650000,542.290000,1073.149983,1616.548979
38.040000,794013855.140000,43.570000,508.320000,1073.149983,1977.193480
43.540000,593645000.750000,19.770000,545.430000,1073.149983,1521.337813
34.100000,766231571.540000,1.840000,561.490000,1073.149983,2349.109385
41.860000,656801852.160000,6.590000,522.920000,1073.149983,1615.298673
38.080000,794290602.700000,33.040000,522.040000,1073.149983,2067.514353
35.450000,497182829.820000,-1.900000,527.730000,1073.149983,1251.384262
32.140000,320156578.830000,4.430000,548.040000,1073.149983,817.624293
25.440000,608942662.860000,6.000000,520.390000,1073.149983,1652.171708
43.020000,305604825.400000,41.330000,502.720000,1073.149983,473.913982
30.700000,642573267.500000,-1.490000,535.730000,1073.149983,1790.047259
37.960000,561727026.210000,12.260000,510.000000,1073.149983,1332.592254
38.330000,508741235.030000,36.000000,500.090000,1073.149983,1144.432367
34.480000,612824828.660000,14.080000,520.520000,1073.149983,1570.814228
30.690000,387255730.220000,12.030000,561.570000,1073.149983,1111.660166
30.970000,498103944.470000,28.420000,517.710000,1073.149983,1265.917034
26.670000,513687856.770000,18.490000,512.170000,1073.149983,1326.503566
35.330000,828726232.960000,15.020000,559.470000,1073.149983,2525.353976
25.910000,795541851.590000,7.020000,561.850000,1073.149983,2560.759415
33.010000,699582032.530000,10.370000,555.850000,1073.149983,2091.537727
29.050000,846052205.990000,21.080000,567.870000,1073.149983,2764.029081
35.540000,552095268.290000,14.700000,527.420000,1073.149983,1414.921269
44.140000,711566651.430000,30.840000,567.990000,1073.149983,2064.154952
35.690000,599275374.390000,-3.840000,523.970000,1073.149983,1532.712325
26.140000,493034483.160000,21.840000,541.080000,1073.149983,1407.842550
35.570000,704701931.960000,8.670000,519.150000,1073.149983,1815.658463
43.710000,646787757.050000,8.430000,538.600000,1073.149983,1645.411476
30.920000,837881591.440000,36.000000,557.220000,1073.149983,2597.239072
32.580000,514354897.070000,4.050000,506.320000,1073.149983,1246.118296
44.680000,304026685.650000,4.910000,569.120000,1073.149983,548.380951
25.260000,599095113.880000,10.320000,548.610000,1073.149983,1799.951246
25.650000,401843484.800000,32.590000,544.080000,1073.149983,1140.577898
42.870000,382693677.970000,-4.160000,517.280000,1073.149983,745.357891
35.180000,678678248.330000,1.800000,510.040000,1073.149983,1692.639554
25.450000,661764177.290000,16.030000,531.700000,1073.149983,1880.422963
33.780000,326038612.310000,11.590000,502.100000,1073.149983,693.052990
29.970000,313536643.790000,20.470000,557.220000,1073.149983,855.999337
40.140000,592950918.600000,41.190000,520.040000,1073.149983,1443.655489
31.290000,606617485.540000,11.120000,543.920000,1073.149983,1724.992638
25.360000,426643032.510000,17.390000,538.170000,1073.149983,1194.391132
39.750000,588813775.370000,31.710000,553.540000,1073.149983,1617.697125
30.270000,681761090.050000,22.080000,558.910000,1073.149983,2094.371120
26.710000,807254225.170000,3.800000,560.570000,1073.149983,2577.803330
42.290000,778787541.780000,-4.120000,551.460000,1073.149983,2176.447951
29.420000,595007792.130000,34.890000,555.970000,1073.149983,1793.048301
29.390000,566898667.540000,32.880000,519.910000,1073.149983,1490.798256
43.620000,834622024.260000,-0.530000,517.770000,1073.149983,2074.117267
37.360000,760765623.640000,11.740000,522.090000,1073.149983,1975.869324
34.740000,719766381.300000,29.570000,537.720000,1073.149983,1996.796495
44.690000,588777506.010000,32.010000,567.730000,1073.149983,1622.581060
32.890000,710408948.490000,16.680000,517.500000,1073.149983,1853.742700
36.030000,437286902.390000,19.750000,521.850000,1073.149983,1045.162862
44.200000,388962448.080000,-2.300000,525.200000,1073.149983,758.915371
27.650000,699653698.480000,43.600000,525.060000,1073.149983,1929.706426
38.540000,325467295.790000,1.520000,564.670000,1073.149983,778.271532
29.610000,745345398.530000,11.420000,537.400000,1073.149983,2133.760218
39.360000,791660712.120000,19.110000,551.350000,1073.149983,2267.551228
33.860000,460842894.720000,23.170000,538.440000,1073.149983,1210.387056
30.920000,305014465.710000,21.660000,502.030000,1073.149983,670.018514
34.190000,628445080.250000,3.860000,545.260000,1073.149983,1766.221120
37.390000,432663561.590000,14.820000,551.390000,1073.149983,1125.284194
32.120000,706957361.000000,41.830000,514.240000,1073.149983,1834.909027
29.290000,741935756.470000,41.990000,516.460000,1073.149983,1979.136865
42.030000,418352744.600000,32.800000,550.530000,1073.149983,994.564329
31.350000,755681837.450000,4.440000,565.120000,1073.149983,2386.871664
28.800000,407981481.390000,0.540000,503.400000,1073.149983,979.549043
35.900000,639315396.870000,25.310000,557.050000,1073.149983,1863.185375
33.760000,809760325.840000,20.530000,543.800000,1073.149983,2338.847176
31.390000,625097553.180000,8.450000,536.280000,1073.149983,1732.869341
43.580000,562552554.620000,1.080000,523.360000,1073.149983,1309.016694
31.500000,832256155.850000,37.940000,518.150000,1073.149983,2228.526409
41.860000,529297325.940000,-3.050000,527.370000,1073.149983,1253.567609
44.920000,639651380.540000,33.060000,537.670000,1073.149983,1602.736381
26.100000,573421840.340000,3.790000,542.870000,1073.149983,1670.589021
37.790000,639605002.910000,15.100000,561.670000,1073.149983,1869.013588
28.630000,564089905.540000,35.030000,555.520000,1073.149983,1696.546164
43.960000,341477807.060000,40.600000,544.340000,1073.149983,662.270686
42.890000,814927763.460000,13.870000,510.870000,1073.149983,1985.346911
44.960000,358692672.700000,34.060000,567.550000,1073.149983,769.263874
35.020000,599821459.830000,21.710000,523.520000,1073.149983,1543.347612
35.000000,408970829.210000,5.080000,536.490000,1073.149983,1023.684393
42.360000,828639547.430000,-1.680000,517.250000,1073.149983,2071.053766
36.810000,687281339.370000,36.940000,563.760000,1073.149983,2065.899939
33.170000,436888835.500000,19.360000,569.730000,1073.149983,1290.343490
39.420000,410481820.610000,1.330000,551.040000,1073.149983,1012.858508
43.390000,477048615.500000,21.000000,546.480000,1073.149983,1147.524757
28.920000,338348952.130000,27.070000,506.070000,1073.149983,795.333831
36.220000,579885667.080000,15.780000,552.380000,1073.149983,1630.186919
32.600000,773218242.680000,32.990000,535.810000,1073.149983,2174.401145
25.620000,496969714.610000,40.330000,562.470000,1073.149983,1549.752191
26.480000,572946506.740000,15.040000,508.270000,1073.149983,1476.847088
38.520000,623364813.750000,16.130000,543.350000,1073.149983,1681.512478
39.520000,376274325.470000,10.600000,548.420000,1073.149983,886.851186
44.120000,523955972.030000,3.950000,534.380000,1073.149983,1229.620679
31.110000,807233481.070000,8.350000,509.190000,1073.149983,2093.917808
38.560000,624311119.640000,18.970000,551.060000,1073.149983,1733.468814
35.650000,613892995.010000,40.750000,533.990000,1073.149983,1638.024207
37.230000,741319557.860000,19.720000,509.040000,1073.149983,1840.795766
43.320000,806727762.760000,11.540000,546.960000,1073.149983,2216.048651
36.380000,411492925.960000,15.590000,548.930000,1073.149983,1060.954195
34.620000,383228710.430000,36.640000,551.390000,1073.149983,1006.611938
40.340000,815284960.790000,20.260000,537.580000,1073.149983,2214.003994
39.270000,674956544.410000,38.710000,532.810000,1073.149983,1769.164211
41.560000,525924163.170000,32.380000,558.400000,1073.149983,1406.544745
28.150000,807270613.360000,29.130000,539.660000,1073.149983,2364.382826
27.990000,579838098.040000,3.170000,549.150000,1073.149983,1710.546703
42.750000,682824153.710000,40.200000,569.970000,1073.149983,2007.120600
42.210000,488309069.820000,17.010000,544.760000,1073.149983,1198.496785
29.970000,648905024.610000,27.900000,530.450000,1073.149983,1786.743310
43.770000,682897849.430000,9.020000,566.460000,1073.149983,1953.616334
32.410000,318683892.980000,16.730000,511.320000,1073.149983,711.514659
28.540000,389126376.840000,22.880000,508.460000,1073.149983,947.114227
44.780000,353518448.090000,30.320000,512.520000,1073.149983,606.088704
30.360000,721724409.860000,29.850000,526.570000,1073.149983,1975.710564
42.960000,459555046.770000,34.780000,513.210000,1073.149983,977.407799
39.680000,800498792.850000,9.130000,559.960000,1073.149983,2367.561681
39.070000,789777996.270000,14.240000,545.040000,1073.149983,2211.749175
35.020000,615517805.410000,19.820000,551.040000,1073.149983,1754.335916
40.800000,716872481.340000,27.790000,547.520000,1073.149983,1975.538864
41.310000,685699990.370000,21.300000,508.480000,1073.149983,1631.609771
30.690000,682713035.350000,21.210000,518.510000,1073.149983,1804.328841
39.200000,672963678.450000,21.540000,524.350000,1073.149983,1710.497961
37.020000,399555494.140000,13.450000,523.410000,1073.149983,922.009106
40.110000,449106100.950000,15.870000,554.440000,1073.149983,1148.380501
26.580000,336150314.080000,-3.030000,529.180000,1073.149983,873.536923
43.530000,644239508.380000,43.150000,550.910000,1073.149983,1724.095954
29.390000,553615617.520000,25.040000,506.550000,1073.149983,1389.119084
39.390000,675913562.360000,10.280000,505.450000,1073.149983,1611.818794
26.400000,501056735.110000,20.100000,548.090000,1073.149983,1468.288794
43.530000,817643719.840000,5.940000,516.890000,1073.149983,2021.915451
26.490000,815853744.440000,42.350000,555.300000,1073.149983,2558.688757
33.280000,714228215.960000,39.810000,547.590000,1073.149983,2073.445455
26.070000,814324412.770000,38.900000,527.510000,1073.149983,2306.890738
35.210000,551844536.080000,10.560000,550.900000,1073.149983,1543.092733
38.610000,788829774.790000,24.850000,547.870000,1073.149983,2240.756304
33.600000,698059065.740000,42.570000,524.470000,1073.149983,1856.562744
40.290000,454084291.170000,41.200000,565.490000,1073.149983,1219.362082
43.250000,828040066.680000,40.990000,523.080000,1073.149983,2105.531064
42.360000,456994792.290000,34.380000,528.050000,1073.149983,1031.385960
35.730000,798541448.220000,18.540000,528.980000,1073.149983,2158.212861
36.170000,677980585.130000,24.540000,562.070000,1073.149983,2027.695091
34.430000,803728275.390000,14.130000,534.770000,1073.149983,2234.939115
42.120000,716520563.940000,4.060000,533.820000,1073.149983,1854.998484
36.250000,349701294.650000,10.430000,531.530000,1073.149983,803.072478
27.220000,804684473.730000,11.420000,549.130000,1073.149983,2450.940250
34.490000,343554567.890000,37.870000,510.230000,1073.149983,756.778943
32.260000,833417859.890000,39.220000,522.360000,1073.149983,2255.609289
