H_rcv,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
36.710951,518814001.300000,801.251970,1192.310213,286.821901,834.412658,0.787635
23.110278,812279526.500000,840.444127,1075.931067,308.089722,2676.009369,0.960562
7.696953,767916644.800000,800.699533,1251.760929,292.443476,1339.595277,0.993952
27.812303,449523502.000000,814.074398,1128.904951,286.157694,1007.496737,0.877046
7.428827,524229151.800000,803.682387,1033.013900,308.366576,1861.006163,0.994843
43.301140,899515609.000000,860.994460,1139.235222,268.717794,2190.738610,0.850091
41.045827,97931665.330000,863.686121,1084.213244,303.013700,194.729500,0.409288
42.382091,3576014.655000,825.666462,1096.246207,317.872407,-1.000000,-1.000000
27.757491,829612684.000000,814.154039,1162.641448,286.374346,1768.712361,0.928251
44.054188,170236449.500000,841.761249,1025.355286,269.739036,194.729500,0.409288
20.015601,804615664.000000,834.407142,1172.230046,291.750038,1824.748504,0.961735
6.104666,369462785.400000,862.596803,1039.612316,263.723238,1680.120514,0.994629
23.293549,252241140.300000,834.511965,1256.765815,272.389759,368.259996,0.783463
49.611683,582094717.900000,804.999315,1034.370477,268.041492,1574.484182,0.758479
5.591843,417312200.000000,818.531501,1088.409814,293.053210,1245.712631,0.995775
5.090639,886648564.700000,834.045043,1242.368127,279.490843,1708.579291,0.997858
34.571806,912639974.000000,800.111350,1042.857450,280.192999,2840.359476,0.924104
8.651841,223655047.500000,857.874699,1051.104430,264.564995,917.120381,0.980063
8.313207,409182444.700000,822.203987,1041.700757,268.742361,1504.795147,0.990957
47.827194,741332695.000000,841.667302,1111.441159,286.440062,1751.455062,0.793689
39.016261,508059134.000000,830.666970,1235.567566,304.433328,713.007305,0.719537
22.313945,383052019.200000,859.585579,1064.301225,317.781883,1385.917054,0.918314
43.750504,845535754.100000,837.983212,1242.312157,286.777226,1319.275142,0.800542
14.347949,477698466.200000,824.603540,1095.352880,286.689635,1384.402487,0.971915
21.568597,770543036.800000,801.278205,1270.002718,275.312776,1220.323031,0.940255
32.253741,619881800.300000,816.147386,1226.617346,286.719751,1025.068130,0.856416
11.054562,63348884.710000,852.758073,1132.457606,277.956361,152.627147,0.843388
25.872737,912072762.800000,827.354326,1040.019912,274.801181,3349.144900,0.959250
36.987034,235117598.500000,862.863434,1119.039365,306.964407,376.573314,0.513299
10.402552,905259491.100000,811.288217,1050.248895,267.823690,3068.309054,0.993819
48.286381,795541293.400000,809.693590,1190.900995,309.652362,1277.998912,0.767805
35.366266,771496404.000000,808.631160,1204.874012,270.575663,1344.984885,0.867746
48.719288,489203176.200000,809.806751,1117.186844,281.611976,814.076130,0.634174
43.182721,395466109.200000,872.964903,1123.123980,277.585609,805.262287,0.638684
7.969851,836257800.500000,807.183193,1050.391867,309.729575,2793.623754,0.996243
30.388692,895878412.600000,856.523701,1208.929843,292.006837,1832.240123,0.912845
48.865648,958830166.700000,855.356730,1214.389179,297.719861,1673.978214,0.794375
5.174550,359528730.300000,811.710796,1116.838175,306.863102,945.862628,0.995514
49.058270,768524145.500000,868.591915,1171.992753,303.399815,1522.472137,0.758598
15.429777,451050419.200000,807.791309,1147.601216,312.121826,1022.521755,0.959249
28.513238,288513749.800000,867.139930,1198.952244,293.332296,516.167742,0.752023
23.045769,720182223.400000,835.812615,1145.514525,281.761807,1756.901673,0.944837
10.690834,974525787.900000,852.642034,1187.267343,299.839510,2289.251575,0.991842
35.115278,114984169.900000,854.538346,1251.847249,317.866803,194.729500,0.409288
10.045773,454782420.000000,871.754505,1132.332205,284.385922,1369.447139,0.985006
42.814995,776225645.600000,810.880019,1182.933501,296.434983,1363.634220,0.818661
40.072119,527623258.300000,859.967480,1106.555291,274.884766,1360.302115,0.793450
8.290719,149364742.600000,801.563363,1220.130072,305.986550,269.998900,0.951494
15.514610,5004254.949000,867.991623,1068.704615,279.009395,-1.000000,-1.000000
12.551164,974722153.500000,817.618193,1106.937067,294.107347,2692.400491,0.990529
39.314834,180846528.500000,860.360438,1175.448819,287.178421,194.729500,0.409288
24.837358,425728340.900000,824.409902,1265.603440,269.222687,654.246548,0.861396
31.997234,809384993.900000,806.264093,1233.192900,291.464844,1338.965003,0.890547
21.759003,747301634.600000,836.462146,1235.758450,302.638293,1391.409017,0.942297
25.319748,879462465.300000,800.913918,1229.780403,266.068315,1521.715554,0.934405
20.269844,938886433.000000,816.497409,1088.220193,312.669169,2723.706790,0.973976
29.046558,39668934.190000,850.256256,1090.516367,292.727785,-1.000000,-1.000000
46.990871,464706467.600000,835.147981,1192.153120,279.511642,561.512110,0.543177
29.253601,68883066.060000,832.372769,1197.064204,310.332994,194.729500,0.409288
31.690352,507447153.500000,819.987848,1266.480637,268.691960,725.192127,0.810204
29.587562,832665016.100000,845.660979,1230.366877,298.557302,1548.569246,0.907431
32.907424,952744682.400000,871.610204,1131.318025,313.253798,2689.646118,0.920211
36.677431,336704026.400000,845.320184,1071.010748,303.286554,899.074103,0.746196
33.556492,312261874.300000,825.228838,1155.030030,274.340351,532.982443,0.703769
31.759726,550064417.000000,803.955896,1214.672288,308.663647,903.371940,0.847895
30.426555,163420509.000000,832.563747,1180.763966,294.453560,143.284335,0.383615
36.454454,524447165.400000,858.180236,1250.016894,277.613000,797.893542,0.759687
47.200877,93789677.820000,829.671452,1119.810415,302.333631,-1.000000,-1.000000
19.080013,198511859.700000,864.728980,1124.949993,268.617141,525.512581,0.862833
21.266387,636652393.800000,828.054451,1261.781609,287.745109,1075.092453,0.930545
25.421537,833353816.900000,858.284838,1265.862221,278.475814,1480.688913,0.924928
40.333716,773859811.500000,803.980069,1036.598410,314.112412,2401.231766,0.882588
14.827545,464192844.600000,852.923283,1149.379511,289.041199,1203.124312,0.964128
39.066084,79137105.470000,803.400498,1057.727529,288.339009,-1.000000,-1.000000
38.679634,932142220.400000,857.798741,1044.564007,297.691335,3667.009533,0.907824
25.175485,429327535.800000,846.651596,1268.511279,298.331175,685.355749,0.858900
8.144229,722409921.100000,840.888355,1145.223647,296.953326,1885.598429,0.994179
6.580440,414824032.400000,858.617953,1163.582535,317.794255,1073.062954,0.992860
37.167291,666329032.900000,839.404756,1248.372283,304.725219,1044.605263,0.814463
10.504062,390773060.600000,865.650254,1169.261032,296.657284,998.565779,0.978354
40.650592,612393422.800000,827.262948,1186.100481,313.862005,1068.925777,0.786978
45.475111,726919387.000000,860.731331,1105.121213,303.930638,1937.904081,0.813063
8.024021,741640222.500000,864.822990,1044.973802,283.282816,3312.647150,0.995472
37.853561,807858429.900000,833.665460,1179.229630,280.737418,1605.014366,0.862630
25.286962,482540184.500000,828.957470,1216.964945,303.281374,872.919663,0.886171
17.298695,643054572.500000,856.514967,1228.976931,278.117777,1302.159312,0.958014
27.440281,393899804.600000,866.551637,1257.892635,299.283351,645.055592,0.818642
43.775748,458209773.800000,848.793079,1258.237758,271.512876,458.724321,0.522209
36.351824,890910708.100000,851.245042,1023.601352,294.237194,3863.130019,0.919325
38.918079,677457411.100000,821.138461,1207.656138,298.113669,1137.333475,0.817104
10.874032,297174451.700000,869.763770,1116.037577,314.450189,937.333080,0.972418
20.593022,520834288.000000,872.122723,1084.452794,274.922055,1863.878262,0.946992
36.519997,827931319.200000,810.821660,1094.516549,311.129504,2117.200946,0.896416
44.523522,87063329.970000,848.261029,1142.379135,279.608778,-1.000000,-1.000000
28.797096,978894870.400000,851.713277,1092.495812,316.399853,3095.620736,0.946992
45.742943,983759592.900000,861.886027,1096.284138,281.706609,2899.894670,0.861259
40.753254,504816279.000000,823.171036,1194.429258,288.566650,776.352034,0.717792
6.376753,641487514.300000,846.691916,1139.530622,302.720565,1743.301179,0.996080
23.782456,978238641.800000,840.588667,1140.142096,295.018818,2505.665774,0.959499
18.272908,171598101.800000,817.356190,1060.737643,268.460823,500.661533,0.873693
37.392487,726198998.200000,827.723187,1092.652517,270.777574,1933.822071,0.873949
27.595099,68091649.190000,863.760113,1078.913001,270.475745,194.729500,0.409288
19.853123,554264946.100000,821.251197,1168.945801,266.590844,1199.103069,0.941780
13.516784,716186815.700000,805.223583,1176.553105,294.392761,1513.624008,0.981120
17.561942,491509339.600000,863.063780,1253.744538,309.458280,925.451077,0.938611
40.227130,85247333.900000,814.199070,1117.064414,310.831273,-1.000000,-1.000000
36.344660,568048085.400000,838.179912,1173.489290,277.945042,1104.995768,0.819442
39.426815,695899872.000000,852.986968,1076.454210,285.137486,2156.828810,0.859406
6.619097,905380946.700000,822.128718,1036.680225,294.058319,3432.206963,0.997656
45.759966,444189134.200000,860.624787,1066.297868,285.617235,1220.035727,0.700734
11.589006,560560609.700000,848.934040,1257.759857,302.674314,1052.733146,0.978083
19.201516,147492907.000000,809.481041,1190.637962,308.953846,238.824266,0.773750
15.367450,93657103.530000,800.899718,1071.054987,314.917761,234.271489,0.830480
13.247990,367043867.800000,814.496436,1110.105812,264.806991,967.334361,0.965598
42.663873,76227884.990000,842.121626,1122.260297,304.478325,-1.000000,-1.000000
32.067850,779439004.100000,853.663639,1105.432486,310.343283,2264.067417,0.911644
44.332342,940611752.100000,801.004157,1107.818142,314.773920,2147.064595,0.865741
25.674319,852409558.800000,857.644221,1156.902464,308.330502,2134.881112,0.942215
14.497407,39359246.070000,800.266014,1232.391595,289.344718,18.352377,0.253789
36.019424,144486422.500000,803.778965,1258.687004,311.994307,194.729500,0.409288
17.979349,548824597.800000,819.441112,1254.329584,278.285404,937.836431,0.941884
29.606251,451650020.400000,850.296179,1172.959358,277.118959,942.156523,0.847180
22.064768,573466431.400000,813.161878,1201.280626,288.193537,1089.811857,0.926709
33.480504,374702736.000000,810.523039,1211.251594,315.776017,543.827033,0.731499
36.626564,454630771.100000,825.523824,1196.281512,288.439068,729.849358,0.748764
43.829461,176545863.400000,822.641722,1024.663693,273.269703,194.729500,0.409288
39.971057,334525898.300000,866.858818,1122.185271,278.128045,657.103119,0.628137
26.771303,465856337.500000,837.435316,1197.109779,288.528875,896.835663,0.872835
26.759088,460970762.100000,802.798017,1099.323412,270.214953,1125.349250,0.893935
41.722727,592251902.700000,855.433538,1246.002365,279.986882,856.932464,0.719437
45.297148,757839390.400000,855.559499,1073.050374,316.259267,2346.417920,0.835483
35.218005,68410920.680000,845.332097,1236.729376,269.724325,-1.000000,-1.000000
49.475265,537165394.900000,846.901345,1158.951699,282.528875,850.486246,0.620223
49.267446,470918142.800000,829.099863,1080.156309,269.212521,983.144393,0.648165
36.065702,600460454.600000,833.430663,1028.761872,288.683979,2197.148610,0.877272
49.290689,92166829.160000,848.735468,1066.248262,307.812340,-1.000000,-1.000000
29.973786,643242342.400000,849.760465,1062.227003,285.108020,2235.546449,0.913715
42.879316,367577284.200000,847.169259,1121.864298,264.725020,646.981886,0.603593
33.513048,200371845.300000,806.087912,1138.872806,301.610302,235.010669,0.485242
44.270690,729133383.900000,826.071881,1218.142962,310.760062,1138.474000,0.772667
17.837123,520051205.300000,839.733600,1178.100808,268.836630,1159.871797,0.948975
25.230972,889651229.800000,858.798851,1073.881267,297.940735,3189.145184,0.957230
40.693725,129394577.600000,872.058303,1122.608358,268.846961,194.729500,0.409288
34.899385,160935906.600000,858.592526,1172.498972,268.056176,194.729500,0.409288
10.896668,295224663.000000,859.951846,1259.962726,272.488197,553.665017,0.957592
47.499252,634923358.000000,859.248574,1270.173643,276.241637,747.346239,0.618234
24.745331,26213726.140000,809.463790,1268.645783,278.456071,-1.000000,-1.000000
23.567846,60250982.740000,842.218723,1090.123789,266.648570,194.729500,0.409288
27.697630,536677839.300000,801.206885,1120.546458,264.225112,1218.275822,0.897929
41.262781,896120583.200000,808.126387,1030.741229,292.377687,2943.978230,0.894046
34.096851,558468964.000000,825.341750,1250.742824,303.535284,839.250301,0.810585
41.510393,138786196.500000,852.175186,1186.272432,273.051028,194.729500,0.409288
16.885201,141634088.200000,799.791199,1186.172779,289.639815,241.205751,0.823090
40.614119,628581712.100000,853.092622,1057.526956,280.384529,2091.204864,0.841430
42.054289,110789712.200000,827.170810,1039.415528,309.149824,194.729500,0.409288
16.401498,706195785.800000,823.500153,1105.933776,282.407788,1966.422064,0.975569
18.237404,561795430.000000,864.068895,1053.424051,270.869419,2312.576738,0.965457
44.805717,930757591.400000,809.252040,1112.783076,279.790415,2121.400998,0.857054
9.929565,207940733.100000,837.277715,1063.100888,294.609395,722.929848,0.969596
40.857614,267461680.300000,824.593044,1068.751039,282.502368,486.269398,0.547539
10.177430,672785348.800000,800.700813,1075.243282,266.794846,1975.546163,0.991365
12.121083,590899255.600000,828.378495,1059.212083,296.844367,2048.693919,0.986298
19.256594,879033952.700000,861.757998,1064.926701,305.555499,3405.236727,0.976242
38.247562,249179867.500000,872.883551,1110.146730,289.506583,439.345396,0.523486
47.879391,903004906.000000,870.298761,1177.607057,265.072875,1865.727888,0.802251
28.663137,485803805.200000,801.407983,1253.817850,285.937504,717.995377,0.844970
34.814795,77024297.960000,840.339454,1039.634214,271.776669,194.729500,0.409288
6.053944,807750586.000000,803.237870,1092.048146,295.465606,2261.746943,0.997568
24.505841,209072512.400000,834.110201,1186.698690,304.366318,352.168710,0.747113
25.305279,628151696.400000,870.839317,1079.537690,310.004027,2262.229627,0.935808
20.784942,588463065.200000,861.059941,1076.714994,315.812739,2096.969353,0.954867
6.710476,492865096.000000,810.181383,1216.231338,299.623462,957.716521,0.993052
14.516901,6246107.776000,804.225319,1047.871936,286.363477,-1.000000,-1.000000
40.329625,349584787.700000,799.959102,1217.322763,315.511447,339.385363,0.509202
8.720503,981173020.400000,826.916782,1138.686795,313.067941,2511.045746,0.995336
20.848761,484766339.200000,852.909631,1153.183897,304.512824,1196.015478,0.930103
13.415891,599562920.400000,809.848310,1195.417253,316.963213,1209.648951,0.976003
46.590431,48906633.440000,865.342838,1060.687562,291.366647,-1.000000,-1.000000
27.789501,887249798.900000,811.089847,1036.165654,268.293858,3062.710607,0.951119
17.801128,567348479.200000,842.884380,1235.172717,312.903355,1080.960217,0.948201
43.626187,551967185.300000,830.138297,1249.191701,315.952248,680.815201,0.655729
46.230555,421815263.600000,872.309360,1108.646991,311.982965,901.524448,0.631874
34.777302,471287009.800000,806.843188,1224.417572,286.811098,690.475242,0.770491
48.906780,973578545.500000,852.527353,1158.333935,297.467379,2080.180949,0.820905
15.853384,681487932.300000,846.137946,1202.985651,317.564619,1466.391291,0.970085
28.281378,358953803.100000,818.720408,1055.855591,276.805289,1062.483624,0.863137
21.667035,288644139.300000,854.394127,1108.809795,304.907313,805.358582,0.885449
34.923316,897476360.400000,868.225153,1267.869761,296.554893,1532.907992,0.873398
17.243711,50047766.790000,831.083960,1055.116659,288.954193,96.300620,0.531148
45.328831,83490292.320000,853.028944,1257.863154,299.652598,-1.000000,-1.000000
14.384597,567846507.200000,826.498328,1163.840219,300.234109,1307.308241,0.972451
22.109424,959165712.400000,806.911398,1271.395383,275.033971,1547.987524,0.950539
10.083723,96264730.470000,869.962821,1036.623328,289.329960,435.249688,0.931770
