P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,T_HTF_in
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.74,0.9949832134,277.91,0.9678915728,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1037.27
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.91,0.9925275779,286.97,0.991050972,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1034.71
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.78,0.999117506,288.66,0.9701831835,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1041.58
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.86,0.9922206235,263.73,0.9807420291,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1034.39
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.95,0.9976211031,304.08,1.0038353654,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1040.02
40000000,1042.5,22766112.57,3.19,26.2,281.57,1.01,0.9834436451,317.34,1.0035791291,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1025.24
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.83,0.989793765,315.16,0.9737180264,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1031.86
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.6,0.9886810552,293.55,0.9195568827,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1030.7
40000000,1042.5,22766112.57,3.19,26.2,281.57,1.03,0.98441247,271.47,1.0045170348,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1026.25
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.86,0.9851798561,312.37,0.9767275837,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1027.05
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.77,0.9958465228,299.08,0.968767131,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1038.17
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.93,0.9868297362,284.83,0.9906925661,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1028.77
40000000,1042.5,22766112.57,3.19,26.2,281.57,0.55,0.9808153477,296.82,0.8714496012,5374464.13403569,3283640.7084317,1768546.75516515,63977.5560055829,96768587.2237297,25579705.316955,24146523.2029093,125659100.49844,36704853.0456043,0.3743649168,1022.5
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.67,0.988545469,300.56,0.9592938681,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1118.47
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.94,0.9858232502,283.8,0.9802051752,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1115.39
40000000,1131.43,23881992.53,3.92,29.73,269.76,1,0.9957929346,311.89,0.9973263156,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1126.67
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.91,0.9912942029,286.73,0.9793713989,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1121.58
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.53,0.9879798132,298.53,0.8953892831,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1117.83
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.73,0.9994166674,289.69,0.9607147897,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1130.77
40000000,1131.43,23881992.53,3.92,29.73,269.76,1.04,0.9946351078,267.5,0.9980701251,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1125.36
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.83,0.9841704745,294.22,0.9653644739,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1113.52
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.58,0.9834192129,302.77,0.2285077737,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1112.67
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.98,0.9978257603,292.88,0.9959770969,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1128.97
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.7,0.9971805591,269.28,0.9590381639,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1128.24
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.94,0.9989659104,304.6,0.9908595944,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1130.26
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.87,0.990631325,312.69,0.9733064141,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1120.83
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.59,0.9868838549,275.12,0.9199813731,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1116.59
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.53,0.9931767763,316.37,0.9022345775,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1123.71
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.78,0.9859911793,277.41,0.9610616759,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1115.58
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.62,0.9923813228,264.96,0.9382148194,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1122.81
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.64,0.9897474877,309.87,0.9458925298,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1119.83
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.77,0.9828889105,281.37,0.9604750333,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1112.07
40000000,1131.43,23881992.53,3.92,29.73,269.76,0.81,0.9949179357,273.82,0.9680505625,4647632.83391201,2470188.45585823,1984497.59498534,39692.100433839,97097247.6851791,25594924.0731771,24459964.9081366,116168985.793681,34824835.8326771,0.4049476578,1125.68
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.53,0.9920543312,303.09,0.9747481341,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1108.71
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.57,0.9833838885,290.57,0.9738321294,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1099.02
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.78,0.9850392362,266.3,1.019706794,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1100.87
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.85,0.9961166438,268.67,1.0101834673,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1113.25
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.71,0.9916785225,315.55,1.0081750868,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1108.29
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.73,0.9979867393,284.91,1.0199134758,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1115.34
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.87,0.9906137313,292.94,1.011220464,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1107.1
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.93,0.9845292102,271.83,1.0100785664,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1100.3
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.89,0.9997942,281.7,1.0053705139,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1117.36
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.61,0.9941481223,310.33,0.9842400393,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1111.05
40000000,1117.59,23336515.08,3.49,28.71,191.35,1.03,0.9954276613,300.82,1.0005272363,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1112.48
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.77,0.9857550622,297.53,1.0181449813,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1101.67
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.51,0.9986130871,314.65,0.9776256561,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1116.04
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.64,0.9821759321,287.53,0.9842916075,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1097.67
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.98,0.9929133224,307.06,1.0034251287,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1109.67
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.68,0.9875535751,265.54,0.9967069227,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1103.68
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.63,0.9898889575,294.64,0.9865535426,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1106.29
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.83,0.9886631054,276.85,1.015434947,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1104.92
40000000,1117.59,23336515.08,3.49,28.71,191.35,1.02,0.9874462012,278.35,1.0042441023,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1103.56
40000000,1117.59,23336515.08,3.49,28.71,191.35,0.95,0.9969040525,309.53,1.0030374887,6273151.10793219,2269198.07490257,3352906.82109716,40375.3659809729,86527081.1965892,20265901.6570924,19218820.8356313,105466067.943313,31862819.368429,0.4460425957,1114.13
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.99,0.9922594455,311.41,0.9976839632,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1196.01
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.57,0.9972621833,304.28,0.9655743182,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1202.04
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.76,0.9909735013,290.33,1.0015452301,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1194.46
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.91,0.9901355634,292.58,0.9952450228,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1193.45
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.81,0.9948230375,278.68,0.9936905383,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1199.1
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.59,0.9990210231,285.93,0.9721217441,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1204.16
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.73,0.9883601308,282.78,1.0177739823,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1191.31
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.8,0.983739028,301.59,0.999553535,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1185.74
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.85,0.9980752319,273.08,0.9939744143,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1203.02
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.54,0.9856472033,316.08,0.9647519172,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1188.04
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.88,0.9966731379,265.13,0.9953337463,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1201.33
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.51,0.9939353212,309.3,0.9519570587,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1198.03
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.62,0.9892644399,279.74,0.9768697482,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1192.4
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.64,0.9860371348,293.86,0.9817935252,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1188.51
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.69,0.9875470822,313.63,1.0031527383,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1190.33
40000000,1205.34,22032777.9,3.72,22.26,246.6,1.05,0.9847843762,270.25,0.9977838404,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1187
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.95,0.9957024574,275.43,0.9973730281,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1200.16
40000000,1205.34,22032777.9,3.72,22.26,246.6,0.71,0.9885592447,268.65,1.0128878939,6344518.94845084,2069177.5789945,2650935.03764989,34204.4331664521,88205000.3499537,21302664.0306959,19859977.6153923,104349327.827756,32913796.842954,0.4508161162,1191.55
