P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,T_high,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
27488831.35,1250.02,24600762.45,2.81,838.66,1230.0213845011215,0.62,1247.3,296.34,0.6111156856871949,1.0945156982617672
27488831.35,1250.02,24600762.45,2.81,838.66,1230.0213845011215,1.02,1236.8,271.63,0.6261533576760347,1.1125954189640108
27488831.35,1250.02,24600762.45,2.81,838.66,1230.0213845011215,0.95,1241.97,286.15,0.6262678269723089,1.1133854142828246
27488831.35,1250.02,24600762.45,2.81,838.66,1230.0213845011215,0.86,1248.61,301.59,0.6177645415547509,1.1136710822763598
27488831.35,1250.02,24600762.45,2.81,838.66,1230.0213845011215,0.79,1239.65,268.05,0.6223304286631831,1.1031205502478962
27488831.35,1250.02,24600762.45,2.81,838.66,1230.0213845011215,0.66,1238.62,305.28,0.608851090112827,1.0918558527700266
27488831.35,1250.02,24600762.45,2.81,838.66,1230.0213845011215,0.72,1243.21,282.61,0.6212829337421565,1.1006482282192078
27488831.35,1250.02,24600762.45,2.81,838.66,1230.0213845011215,0.54,1244.98,316.55,0.6053138017149092,1.0830074772717369
113420217.91,1211.52,24940737.72,2.96,851.31,1111.5173922324393,0.75,1199.01,272.5,0.5541336778423133,1.0251752658356628
113420217.91,1211.52,24940737.72,2.96,851.31,1111.5173922324393,0.96,1204.35,290.79,0.5560206841526757,1.0297302790635166
113420217.91,1211.52,24940737.72,2.96,851.31,1111.5173922324393,0.62,1197.66,298.44,0.5447401813065271,1.0242032660144422
113420217.91,1211.52,24940737.72,2.96,851.31,1111.5173922324393,0.52,1203.29,283.39,0.5550768231125668,1.0267611873083136
113420217.91,1211.52,24940737.72,2.96,851.31,1111.5173922324393,0.7,1209.11,314.14,0.5482792585215691,1.0295964882343183
113420217.91,1211.52,24940737.72,2.96,851.31,1111.5173922324393,1.04,1200.8,310.9,0.5482298234270447,1.029521861932162
113420217.91,1211.52,24940737.72,2.96,851.31,1111.5173922324393,0.85,1206.6,267.96,0.5568528938872466,1.0293802035832942
113420217.91,1211.52,24940737.72,2.96,851.31,1111.5173922324393,0.81,1211.06,285.0,0.5580367213331118,1.0320703092496004
113420217.91,1211.52,24940737.72,2.96,851.31,1120.4062811213282,0.86,1210.86,298.9,0.5532954614233159,1.0383221864643735
113420217.91,1211.52,24940737.72,2.96,851.31,1120.4062811213282,0.8,1197.57,284.56,0.5562258197854434,1.0271013546365746
113420217.91,1211.52,24940737.72,2.96,851.31,1120.4062811213282,1.02,1206.78,270.67,0.5635308125078313,1.0416240984614158
113420217.91,1211.52,24940737.72,2.96,851.31,1120.4062811213282,0.94,1202.34,292.34,0.5583940015358826,1.0345729044022196
113420217.91,1211.52,24940737.72,2.96,851.31,1120.4062811213282,0.71,1209.16,307.82,0.5504440119734948,1.0323201867592646
113420217.91,1211.52,24940737.72,2.96,851.31,1120.4062811213282,0.61,1205.67,280.93,0.5570775783416461,1.0282781240176304
113420217.91,1211.52,24940737.72,2.96,851.31,1120.4062811213282,0.67,1200.94,312.41,0.5473059821434246,1.0267134152970947
113420217.91,1211.52,24940737.72,2.96,851.31,1120.4062811213282,0.56,1199.23,267.18,0.5549384597586665,1.0249262806455448
113420217.91,1211.52,24940737.72,2.96,851.31,1129.2951700102171,0.61,1202.18,280.94,0.5577892366717717,1.0280517913893017
113420217.91,1211.52,24940737.72,2.96,851.31,1129.2951700102171,0.56,1208.49,310.22,0.5506026744584467,1.0310519467748904
113420217.91,1211.52,24940737.72,2.96,851.31,1129.2951700102171,1.0,1200.54,265.8,0.5650232103705538,1.0430717846361848
113420217.91,1211.52,24940737.72,2.96,851.31,1129.2951700102171,0.84,1198.57,314.61,0.5518521276784735,1.0336834886504607
113420217.91,1211.52,24940737.72,2.96,851.31,1129.2951700102171,0.96,1204.38,299.98,0.5568626864939422,1.0441826123160578
113420217.91,1211.52,24940737.72,2.96,851.31,1129.2951700102171,0.87,1211.34,291.91,0.5645466723056749,1.0453899652212613
113420217.91,1211.52,24940737.72,2.96,851.31,1129.2951700102171,0.72,1207.64,271.26,0.5616235525369343,1.0358235620115905
113420217.91,1211.52,24940737.72,2.96,851.31,1129.2951700102171,0.71,1198.08,290.22,0.557021963204509,1.028170601780364
113420217.91,1211.52,24940737.72,2.96,851.31,1138.184058899106,0.95,1197.39,315.72,0.5580005131229885,1.0451376556328897
113420217.91,1211.52,24940737.72,2.96,851.31,1138.184058899106,0.77,1201.75,302.54,0.5550903874783484,1.039060891478764
113420217.91,1211.52,24940737.72,2.96,851.31,1138.184058899106,0.91,1202.28,287.36,0.5672592539930126,1.0469408105477787
113420217.91,1211.52,24940737.72,2.96,851.31,1138.184058899106,0.66,1208.13,275.33,0.5636257780771481,1.038567994050973
113420217.91,1211.52,24940737.72,2.96,851.31,1138.184058899106,0.53,1199.36,280.21,0.5577923123386233,1.0269137495885705
113420217.91,1211.52,24940737.72,2.96,851.31,1138.184058899106,0.59,1205.13,307.67,0.552100676100592,1.0327902426620246
113420217.91,1211.52,24940737.72,2.96,851.31,1138.184058899106,0.81,1210.37,268.52,0.5681067575240722,1.04806355279358
113420217.91,1211.52,24940737.72,2.96,851.31,1138.184058899106,1.04,1207.38,293.41,0.5699609330414563,1.0574969786672426
113420217.91,1211.52,24940737.72,2.96,851.31,1147.072947787995,0.71,1200.53,282.48,0.565279500199662,1.0408415563102857
113420217.91,1211.52,24940737.72,2.96,851.31,1147.072947787995,0.69,1205.59,312.44,0.5579273267363108,1.0437446022524017
113420217.91,1211.52,24940737.72,2.96,851.31,1147.072947787995,0.99,1203.32,305.95,0.5652776663232222,1.0589004234853274
113420217.91,1211.52,24940737.72,2.96,851.31,1147.072947787995,0.85,1199.34,296.2,0.5615986736817655,1.048205997369822
113420217.91,1211.52,24940737.72,2.96,851.31,1147.072947787995,0.64,1210.73,287.48,0.566906343905973,1.044877572795067
113420217.91,1211.52,24940737.72,2.96,851.31,1147.072947787995,0.8,1207.26,275.01,0.5704133686464959,1.0515807321314075
113420217.91,1211.52,24940737.72,2.96,851.31,1147.072947787995,0.57,1208.23,303.09,0.5555464319784233,1.038774311252435
113420217.91,1211.52,24940737.72,2.96,851.31,1147.072947787995,0.97,1197.43,268.72,0.571247445882529,1.0533207294303248
113420217.91,1211.52,24940737.72,2.96,851.31,1155.9618366768836,0.55,1207.2,268.9,0.5662632227593165,1.0381678245378219
113420217.91,1211.52,24940737.72,2.96,851.31,1155.9618366768836,0.74,1200.03,295.93,0.5630642158703817,1.0453766355355605
113420217.91,1211.52,24940737.72,2.96,851.31,1155.9618366768836,0.86,1208.26,308.57,0.5675827526011178,1.0591266791054428
113420217.91,1211.52,24940737.72,2.96,851.31,1155.9618366768836,0.94,1197.02,275.61,0.5742940320812795,1.055031327021765
113420217.91,1211.52,24940737.72,2.96,851.31,1155.9618366768836,0.57,1201.9,298.61,0.5559567147413609,1.0351962943401958
113420217.91,1211.52,24940737.72,2.96,851.31,1155.9618366768836,1.02,1203.26,277.54,0.5785793079574203,1.06426482829919
113420217.91,1211.52,24940737.72,2.96,851.31,1155.9618366768836,0.8,1204.82,290.47,0.572352123745418,1.052967255517199
113420217.91,1211.52,24940737.72,2.96,851.31,1155.9618366768836,0.64,1210.31,318.15,0.5615817239442304,1.0468626677189319
113420217.91,1211.52,24940737.72,2.96,851.31,1164.8507255657726,0.85,1211.11,285.99,0.5806850732886675,1.0641176370590348
113420217.91,1211.52,24940737.72,2.96,851.31,1164.8507255657726,0.72,1208.94,294.37,0.5722866055615752,1.0534580198922192
113420217.91,1211.52,24940737.72,2.96,851.31,1164.8507255657726,0.69,1204.26,273.59,0.5733223006011272,1.0477272344312996
113420217.91,1211.52,24940737.72,2.96,851.31,1164.8507255657726,0.56,1202.47,308.7,0.5589146951274632,1.0362894422193623
113420217.91,1211.52,24940737.72,2.96,851.31,1164.8507255657726,0.96,1207.18,314.97,0.5737182061811058,1.0676717635602224
113420217.91,1211.52,24940737.72,2.96,851.31,1164.8507255657726,0.8,1196.65,303.46,0.565230317389401,1.0492742979920542
113420217.91,1211.52,24940737.72,2.96,851.31,1164.8507255657726,1.01,1201.34,269.76,0.5815396793875842,1.0656583385382856
113420217.91,1211.52,24940737.72,2.96,851.31,1164.8507255657726,0.58,1199.22,278.82,0.5673399421512707,1.0352192660949302
113420217.91,1211.52,24940737.72,2.96,851.31,1173.7396144546615,0.96,1198.2,275.93,0.5830141923551194,1.0637988599004968
113420217.91,1211.52,24940737.72,2.96,851.31,1173.7396144546615,0.82,1201.12,314.84,0.5713708548097778,1.0572382394600408
113420217.91,1211.52,24940737.72,2.96,851.31,1173.7396144546615,0.69,1209.93,305.56,0.5702585923981592,1.054696499889089
113420217.91,1211.52,24940737.72,2.96,851.31,1173.7396144546615,0.71,1198.77,294.3,0.571900909116294,1.0474809058535564
113420217.91,1211.52,24940737.72,2.96,851.31,1173.7396144546615,1.0,1202.45,284.67,0.585387498035092,1.0695668653786405
113420217.91,1211.52,24940737.72,2.96,851.31,1173.7396144546615,0.5,1206.11,265.31,0.569939498179034,1.0355886634558578
113420217.91,1211.52,24940737.72,2.96,851.31,1173.7396144546615,0.89,1208.74,301.22,0.576223364424192,1.068293509978947
113420217.91,1211.52,24940737.72,2.96,851.31,1173.7396144546615,0.6,1205.57,281.31,0.5739716689677284,1.0440673151221036
113420217.91,1211.52,24940737.72,2.96,851.31,1182.6285033435504,0.94,1211.26,296.74,0.5821670015661949,1.0767942285206336
113420217.91,1211.52,24940737.72,2.96,851.31,1182.6285033435504,0.62,1209.51,307.41,0.5709317915429144,1.0513846724601623
113420217.91,1211.52,24940737.72,2.96,851.31,1182.6285033435504,0.89,1206.31,299.61,0.5791032533934476,1.069917557523247
113420217.91,1211.52,24940737.72,2.96,851.31,1182.6285033435504,0.77,1205.7,316.28,0.575226705044925,1.0611501295591717
113420217.91,1211.52,24940737.72,2.96,851.31,1182.6285033435504,0.68,1201.83,276.52,0.579410661988321,1.0503540240006333
113420217.91,1211.52,24940737.72,2.96,851.31,1182.6285033435504,0.55,1196.97,281.76,0.5718623928265779,1.0348381842846999
113420217.91,1211.52,24940737.72,2.96,851.31,1182.6285033435504,1.04,1199.32,285.65,0.5888709559455967,1.072597479662699
113420217.91,1211.52,24940737.72,2.96,851.31,1182.6285033435504,0.81,1203.27,263.37,0.5844758327836794,1.0620796993336505
113420217.91,1211.52,24940737.72,2.96,851.31,1191.5173922324393,0.69,1203.37,300.23,0.5751571964700588,1.0563355019284029
113420217.91,1211.52,24940737.72,2.96,851.31,1191.5173922324393,0.77,1209.96,305.61,0.5805030067967744,1.0683826413963622
113420217.91,1211.52,24940737.72,2.96,851.31,1191.5173922324393,0.99,1201.26,275.22,0.5922902695098391,1.0751159646743529
113420217.91,1211.52,24940737.72,2.96,851.31,1191.5173922324393,0.88,1198.2,296.65,0.5799027450466704,1.066395918337587
113420217.91,1211.52,24940737.72,2.96,851.31,1191.5173922324393,0.92,1205.56,289.41,0.5914632543056217,1.0747199410988202
113420217.91,1211.52,24940737.72,2.96,851.31,1191.5173922324393,0.6,1198.51,315.84,0.5693694747201353,1.043612819385595
113420217.91,1211.52,24940737.72,2.96,851.31,1191.5173922324393,0.81,1207.99,264.31,0.5899159251096966,1.0696958829883632
113420217.91,1211.52,24940737.72,2.96,851.31,1191.5173922324393,0.54,1207.53,278.25,0.5789337736141774,1.044693081219848
15399627.45,1051.86,24622646.64,2.91,831.22,951.8556610080934,0.76,1045.01,280.16,0.39138187720225165,0.9665023514688511
15399627.45,1051.86,24622646.64,2.91,831.22,951.8556610080934,0.58,1039.9,294.74,0.2870371092302121,0.8968298499325894
15399627.45,1051.86,24622646.64,2.91,831.22,951.8556610080934,0.53,1042.07,265.56,0.24680326640828157,0.8585681315541803
15399627.45,1051.86,24622646.64,2.91,831.22,951.8556610080934,0.98,1037.27,289.18,0.43196424025791513,0.9903471388751793
15399627.45,1051.86,24622646.64,2.91,831.22,951.8556610080934,0.68,1042.66,309.35,0.3494486272190187,0.9419389769234368
15399627.45,1051.86,24622646.64,2.91,831.22,951.8556610080934,0.99,1047.07,318.07,0.4324243975464324,0.9993263359434449
15399627.45,1051.86,24622646.64,2.91,831.22,951.8556610080934,0.89,1050.54,301.11,0.41751072447287785,0.9831574978466759
15399627.45,1051.86,24622646.64,2.91,831.22,951.8556610080934,0.79,1049.79,273.56,0.402979185066672,0.9685501972124991
15399627.45,1051.86,24622646.64,2.91,831.22,960.7445498969823,0.94,1047.33,277.41,0.4373900658198948,0.9942910885142268
15399627.45,1051.86,24622646.64,2.91,831.22,960.7445498969823,0.51,1049.93,293.88,0.23288033122898896,0.8470271926589356
15399627.45,1051.86,24622646.64,2.91,831.22,960.7445498969823,0.69,1050.13,273.38,0.3729732521351855,0.9541410940389854
15399627.45,1051.86,24622646.64,2.91,831.22,960.7445498969823,0.88,1037.43,302.27,0.41100180393596225,0.9762856661377449
15399627.45,1051.86,24622646.64,2.91,831.22,960.7445498969823,1.05,1039.59,289.95,0.44839911785553244,1.0084552297347622
15399627.45,1051.86,24622646.64,2.91,831.22,960.7445498969823,0.72,1044.92,264.12,0.3815453621474738,0.9643000771734646
15399627.45,1051.86,24622646.64,2.91,831.22,960.7445498969823,0.61,1043.86,305.47,0.31251437287625117,0.9125003423835334
15399627.45,1051.86,24622646.64,2.91,831.22,960.7445498969823,0.78,1042.14,315.27,0.3902494728277833,0.9652617478587666
15399627.45,1051.86,24622646.64,2.91,831.22,969.6334387858712,0.52,1049.85,299.18,0.24060679750230482,0.8510050325754908
15399627.45,1051.86,24622646.64,2.91,831.22,969.6334387858712,0.85,1039.54,264.26,0.4184007547101379,0.9711336063298306
15399627.45,1051.86,24622646.64,2.91,831.22,969.6334387858712,0.68,1051.46,282.38,0.37273760254496024,0.9492917130101215
15399627.45,1051.86,24622646.64,2.91,831.22,969.6334387858712,0.61,1037.36,317.65,0.3077251728017697,0.9037209361056692
15399627.45,1051.86,24622646.64,2.91,831.22,969.6334387858712,1.03,1047.83,307.63,0.44572194154887385,0.9993971192106063
15399627.45,1051.86,24622646.64,2.91,831.22,969.6334387858712,0.74,1042.8,285.9,0.38985135120879516,0.9579494184647618
15399627.45,1051.86,24622646.64,2.91,831.22,969.6334387858712,0.78,1045.99,271.0,0.40472030285898775,0.9614829037593482
15399627.45,1051.86,24622646.64,2.91,831.22,969.6334387858712,0.95,1042.1,292.12,0.43890032641308263,0.9935191599375525
15399627.45,1051.86,24622646.64,2.91,831.22,978.52232767476,0.91,1044.35,272.37,0.4390320664817385,0.9878340619637863
15399627.45,1051.86,24622646.64,2.91,831.22,978.52232767476,0.85,1051.05,306.25,0.42218929132261657,0.9781036852294616
15399627.45,1051.86,24622646.64,2.91,831.22,978.52232767476,0.52,1046.4,303.67,0.2373792391788416,0.8425753440056049
15399627.45,1051.86,24622646.64,2.91,831.22,978.52232767476,0.81,1040.14,279.71,0.4123271027042827,0.962185506595141
15399627.45,1051.86,24622646.64,2.91,831.22,978.52232767476,0.6,1045.71,267.17,0.32059971712210983,0.8989125496530483
15399627.45,1051.86,24622646.64,2.91,831.22,978.52232767476,0.77,1048.67,286.71,0.406630683884371,0.9584544596283323
15399627.45,1051.86,24622646.64,2.91,831.22,978.52232767476,1.05,1041.02,294.16,0.45253768586563964,0.992997003024407
15399627.45,1051.86,24622646.64,2.91,831.22,978.52232767476,0.65,1038.7,314.62,0.33741873031430736,0.9183459922502785
15399627.45,1051.86,24622646.64,2.91,831.22,987.411216563649,0.95,1051.7,304.47,0.4451550287165883,0.9918308715534477
15399627.45,1051.86,24622646.64,2.91,831.22,987.411216563649,0.8,1039.2,297.21,0.4028378948310584,0.9570721636024858
15399627.45,1051.86,24622646.64,2.91,831.22,987.411216563649,1.04,1044.16,290.49,0.4586082061731217,0.987172406648943
15399627.45,1051.86,24622646.64,2.91,831.22,987.411216563649,0.7,1047.35,275.44,0.3826843974458338,0.9468710968232859
15399627.45,1051.86,24622646.64,2.91,831.22,987.411216563649,0.91,1038.2,315.47,0.43024382076305956,0.9833914030133422
15399627.45,1051.86,24622646.64,2.91,831.22,987.411216563649,0.74,1045.29,302.79,0.387868048144378,0.9488078708543234
15399627.45,1051.86,24622646.64,2.91,831.22,987.411216563649,0.51,1049.26,268.05,0.2405548165147112,0.8313392145524457
15399627.45,1051.86,24622646.64,2.91,831.22,987.411216563649,0.6,1042.37,277.68,0.3178699015722666,0.8911832469237997
15399627.45,1051.86,24622646.64,2.91,831.22,996.3001054525379,0.59,1043.0,293.24,0.3087958893460327,0.8809029733228705
15399627.45,1051.86,24622646.64,2.91,831.22,996.3001054525379,0.73,1049.22,264.59,0.3970047352567582,0.9433097528800207
15399627.45,1051.86,24622646.64,2.91,831.22,996.3001054525379,0.99,1037.24,273.26,0.4543260910742785,0.9861162788894073
15399627.45,1051.86,24622646.64,2.91,831.22,996.3001054525379,0.53,1047.77,278.99,0.26188716835962317,0.8438615909347038
15399627.45,1051.86,24622646.64,2.91,831.22,996.3001054525379,0.64,1042.12,315.75,0.33660890857937087,0.9076166211337202
15399627.45,1051.86,24622646.64,2.91,831.22,996.3001054525379,0.95,1039.89,298.66,0.4423561900801942,0.9898320814365492
15399627.45,1051.86,24622646.64,2.91,831.22,996.3001054525379,0.88,1050.82,289.14,0.4432267082083793,0.9846712041627484
15399627.45,1051.86,24622646.64,2.91,831.22,996.3001054525379,0.79,1045.54,308.37,0.40619627807416253,0.9548154006275084
15399627.45,1051.86,24622646.64,2.91,831.22,1005.1889943414268,0.68,1049.83,313.84,0.36817823838351216,0.9318324062697205
15399627.45,1051.86,24622646.64,2.91,831.22,1005.1889943414268,0.84,1048.08,304.97,0.4237561118505272,0.9653895292986059
15399627.45,1051.86,24622646.64,2.91,831.22,1005.1889943414268,0.55,1044.52,272.9,0.27943751715845494,0.8539361023287388
15399627.45,1051.86,24622646.64,2.91,831.22,1005.1889943414268,0.81,1039.23,265.6,0.4167205460010642,0.9493892615231864
15399627.45,1051.86,24622646.64,2.91,831.22,1005.1889943414268,1.02,1050.64,280.9,0.46713005972444144,0.977814842079746
15399627.45,1051.86,24622646.64,2.91,831.22,1005.1889943414268,0.57,1042.81,304.24,0.2862110382157816,0.8636078177926922
15399627.45,1051.86,24622646.64,2.91,831.22,1005.1889943414268,0.72,1041.7,288.2,0.3869525421970136,0.9323193326597203
15399627.45,1051.86,24622646.64,2.91,831.22,1005.1889943414268,0.92,1037.22,296.2,0.4378827380642257,0.9799265579924583
15399627.45,1051.86,24622646.64,2.91,831.22,1014.0778832303156,0.88,1038.68,270.93,0.439700410651948,0.9665063146148303
15399627.45,1051.86,24622646.64,2.91,831.22,1014.0778832303156,0.76,1041.05,307.11,-1000,-1000
15399627.45,1051.86,24622646.64,2.91,831.22,1014.0778832303156,0.52,1051.45,278.74,0.2600001698120887,0.8267824078270017
15399627.45,1051.86,24622646.64,2.91,831.22,1014.0778832303156,0.69,1039.9,285.49,0.3749229494885489,0.9216365410257099
15399627.45,1051.86,24622646.64,2.91,831.22,1014.0778832303156,0.82,1042.54,264.4,0.4246741706434442,0.94939048201075
15399627.45,1051.86,24622646.64,2.91,831.22,1014.0778832303156,0.94,1044.48,292.01,0.45388051233062665,0.9700057867809411
15399627.45,1051.86,24622646.64,2.91,831.22,1014.0778832303156,1.05,1049.18,312.88,0.46587339521027776,0.9742242297062931
15399627.45,1051.86,24622646.64,2.91,831.22,1014.0778832303156,0.59,1047.55,299.99,0.310037844291481,0.8695133946489997
15399627.45,1051.86,24622646.64,2.91,831.22,1022.9667721192045,0.69,1047.62,309.85,0.37542492653752485,0.9134898920154221
15399627.45,1051.86,24622646.64,2.91,831.22,1022.9667721192045,0.72,1051.32,264.66,0.40098085063997835,0.9215646333013585
15399627.45,1051.86,24622646.64,2.91,831.22,1022.9667721192045,0.57,1048.77,283.55,0.3075842698401764,0.8515413304176982
15399627.45,1051.86,24622646.64,2.91,831.22,1022.9667721192045,1.01,1041.44,311.6,0.4603295568583949,0.9640723909088675
15399627.45,1051.86,24622646.64,2.91,831.22,1022.9667721192045,0.53,1040.21,302.35,0.24771253725588768,0.8172521635926915
15399627.45,1051.86,24622646.64,2.91,831.22,1022.9667721192045,0.92,1037.42,285.35,0.45338921220450173,0.9640559344199603
15399627.45,1051.86,24622646.64,2.91,831.22,1022.9667721192045,0.9,1046.14,276.64,0.4545278748500272,0.9631151741421706
15399627.45,1051.86,24622646.64,2.91,831.22,1022.9667721192045,0.84,1043.11,294.19,0.4359545128390007,0.9593395830889323
15399627.45,1051.86,24622646.64,2.91,831.22,1031.8556610080934,0.51,1047.94,266.04,0.2715637343972535,0.8189803008095974
15399627.45,1051.86,24622646.64,2.91,831.22,1031.8556610080934,0.76,1036.88,278.85,0.40970747725851275,0.9203962654526678
15399627.45,1051.86,24622646.64,2.91,831.22,1031.8556610080934,0.6,1048.25,290.25,0.33657366669049027,0.8680952698989599
15399627.45,1051.86,24622646.64,2.91,831.22,1031.8556610080934,0.8,1044.63,308.48,0.43325942363997555,0.9550980447565072
15399627.45,1051.86,24622646.64,2.91,831.22,1031.8556610080934,1.0,1038.76,293.86,0.4675051204180811,0.9572208934076113
15399627.45,1051.86,24622646.64,2.91,831.22,1031.8556610080934,0.94,1043.4,271.8,0.46515356160214394,0.9558620474845623
15399627.45,1051.86,24622646.64,2.91,831.22,1031.8556610080934,0.88,1050.5,313.44,0.4500722578748937,0.9542784671841368
15399627.45,1051.86,24622646.64,2.91,831.22,1031.8556610080934,0.65,1040.73,302.43,0.35456692973013715,0.8961211293586099
140395694.08,1216.6,24610050.89,2.84,812.62,1116.5978316702738,0.66,1206.37,296.01,0.5567187951508715,1.030009707961504
140395694.08,1216.6,24610050.89,2.84,812.62,1116.5978316702738,0.78,1203.93,286.85,0.5633606528662484,1.0301330805118294
140395694.08,1216.6,24610050.89,2.84,812.62,1116.5978316702738,0.56,1215.98,275.75,0.5664817397680524,1.036157237165241
140395694.08,1216.6,24610050.89,2.84,812.62,1116.5978316702738,0.95,1203.01,299.88,0.5565236717729805,1.0336479218612566
140395694.08,1216.6,24610050.89,2.84,812.62,1116.5978316702738,0.75,1211.07,278.0,0.5658822506871569,1.034859172600707
140395694.08,1216.6,24610050.89,2.84,812.62,1116.5978316702738,0.85,1207.44,263.63,0.5656403829834556,1.0343037728793745
140395694.08,1216.6,24610050.89,2.84,812.62,1116.5978316702738,0.6,1210.08,316.55,0.5556355173102187,1.0317368047308724
140395694.08,1216.6,24610050.89,2.84,812.62,1116.5978316702738,1.02,1214.68,309.53,0.5620002386100571,1.0453701239516358
140395694.08,1216.6,24610050.89,2.84,812.62,1125.4867205591627,1.0,1210.41,275.86,0.5730978737973792,1.0488714298479656
140395694.08,1216.6,24610050.89,2.84,812.62,1125.4867205591627,0.54,1205.58,310.96,0.5552227779164859,1.0296348382254665
140395694.08,1216.6,24610050.89,2.84,812.62,1125.4867205591627,0.85,1211.93,314.45,0.562083744952022,1.04401466593713
140395694.08,1216.6,24610050.89,2.84,812.62,1125.4867205591627,0.59,1205.19,269.24,0.5644053580205497,1.0300774932989307
140395694.08,1216.6,24610050.89,2.84,812.62,1125.4867205591627,0.97,1207.92,298.03,0.5628613290540191,1.04566878370347
140395694.08,1216.6,24610050.89,2.84,812.62,1125.4867205591627,0.72,1216.23,282.77,0.5701728340021609,1.0426656385585606
140395694.08,1216.6,24610050.89,2.84,812.62,1125.4867205591627,0.66,1202.84,289.75,0.563653036285868,1.030072825970305
140395694.08,1216.6,24610050.89,2.84,812.62,1125.4867205591627,0.78,1213.04,295.12,0.5650893383426973,1.0422431131333545
140395694.08,1216.6,24610050.89,2.84,812.62,1134.3756094480516,0.67,1215.01,317.23,0.563004151932235,1.0446321960743405
140395694.08,1216.6,24610050.89,2.84,812.62,1134.3756094480516,0.63,1202.22,306.15,0.5572937039012049,1.0324326761593248
140395694.08,1216.6,24610050.89,2.84,812.62,1134.3756094480516,0.78,1212.47,266.56,0.5731976595651666,1.0476121369157783
140395694.08,1216.6,24610050.89,2.84,812.62,1134.3756094480516,0.54,1204.69,282.09,0.5654709253086933,1.0309270618498558
140395694.08,1216.6,24610050.89,2.84,812.62,1134.3756094480516,0.75,1206.24,276.24,0.570232418591247,1.0412145027313595
140395694.08,1216.6,24610050.89,2.84,812.62,1134.3756094480516,1.01,1210.48,286.42,0.5771753629686486,1.0566350519722558
140395694.08,1216.6,24610050.89,2.84,812.62,1134.3756094480516,0.85,1214.44,293.36,0.5727783643847768,1.052403413460594
140395694.08,1216.6,24610050.89,2.84,812.62,1134.3756094480516,0.95,1208.68,301.63,0.5667401622724388,1.0525394660236909
140395694.08,1216.6,24610050.89,2.84,812.62,1143.2644983369405,0.85,1202.95,286.4,0.5746915216735825,1.0499106442039685
140395694.08,1216.6,24610050.89,2.84,812.62,1143.2644983369405,0.72,1204.72,263.47,0.572299100191455,1.044262707856201
140395694.08,1216.6,24610050.89,2.84,812.62,1143.2644983369405,0.82,1211.32,302.23,0.5684878701440828,1.0549227319650247
140395694.08,1216.6,24610050.89,2.84,812.62,1143.2644983369405,0.94,1213.68,293.39,0.5782740517335689,1.062996200651325
140395694.08,1216.6,24610050.89,2.84,812.62,1143.2644983369405,0.54,1215.46,306.01,0.5629714578986676,1.043263868410989
140395694.08,1216.6,24610050.89,2.84,812.62,1143.2644983369405,0.64,1208.17,314.68,0.5626776351788891,1.042638388808374
140395694.08,1216.6,24610050.89,2.84,812.62,1143.2644983369405,0.58,1209.38,270.09,0.5705095288968237,1.0403850628783842
140395694.08,1216.6,24610050.89,2.84,812.62,1143.2644983369405,1.05,1207.05,279.81,0.5809660916659097,1.0631290194521998
140395694.08,1216.6,24610050.89,2.84,812.62,1152.1533872258294,0.88,1215.94,288.55,0.583633566857696,1.067148772185724
140395694.08,1216.6,24610050.89,2.84,812.62,1152.1533872258294,1.02,1212.6,266.45,0.5861891323477622,1.0721258358214962
140395694.08,1216.6,24610050.89,2.84,812.62,1152.1533872258294,0.71,1205.12,279.88,0.5755775309766545,1.0480909063835149
140395694.08,1216.6,24610050.89,2.84,812.62,1152.1533872258294,0.7,1206.15,297.68,0.5668213640551837,1.0482887398210394
140395694.08,1216.6,24610050.89,2.84,812.62,1152.1533872258294,0.82,1201.85,297.26,0.5686428922374543,1.0521195405976937
140395694.08,1216.6,24610050.89,2.84,812.62,1152.1533872258294,0.62,1210.53,315.19,0.5660635790115383,1.046690374016542
140395694.08,1216.6,24610050.89,2.84,812.62,1152.1533872258294,0.94,1208.29,310.93,0.5741303521736484,1.064155525819405
140395694.08,1216.6,24610050.89,2.84,812.62,1152.1533872258294,0.55,1213.74,274.19,0.5740504459571198,1.0447691466520794
140395694.08,1216.6,24610050.89,2.84,812.62,1161.042276114718,0.75,1202.19,305.14,0.5703770198748518,1.0506259702527057
140395694.08,1216.6,24610050.89,2.84,812.62,1161.042276114718,0.63,1211.01,292.71,0.5765221624788267,1.04931206352035
140395694.08,1216.6,24610050.89,2.84,812.62,1161.042276114718,0.71,1203.94,269.67,0.5786769843363313,1.0493403938593462
140395694.08,1216.6,24610050.89,2.84,812.62,1161.042276114718,0.81,1209.03,302.89,0.5747344427544265,1.0602591510950499
140395694.08,1216.6,24610050.89,2.84,812.62,1161.042276114718,0.99,1215.87,287.94,0.590084107663352,1.0767410238224613
140395694.08,1216.6,24610050.89,2.84,812.62,1161.042276114718,0.5,1210.77,275.14,0.5740222144092423,1.0394075435899768
140395694.08,1216.6,24610050.89,2.84,812.62,1161.042276114718,0.85,1206.62,281.67,0.5837577176666292,1.060835038916763
140395694.08,1216.6,24610050.89,2.84,812.62,1161.042276114718,0.97,1213.61,311.87,0.5805350257478523,1.0738371009701482
