Name,Rating,NumberOfUser,Address,lat,lon
Mbah Suro Pakde,4.5,167,"Jl. RS. Fatmawati Raya No.11, RW.8, Pd. Labu, Kota Jakarta Selatan",-6.3024622,106.794911
Nasi Goreng 24 Bahari DapSus,4.5,4,"Jl. Wijaya Kusuma No.9, RT.5/RW.9, Cilandak Bar., Kota Jakarta Selatan",-6.301721100000001,106.7969395
Nasi Goreng Pak Udin,0.0,0,"Jl. RS. Fatmawati Raya No.12a, RT.8/RW.4, Cilandak Bar., Kota Jakarta Selatan",-6.3021397,106.7944796
Nasi Goreng Alfatih Lbk Bulus 1,5.0,3,"Jl. Lb. Bulus I No.18, RT.3/RW.4, Cilandak Bar., Kota Jakarta Selatan",-6.2963591,106.7899867
Nasi Goreng Kari 78,0.0,0,"RT.15/RW.4, Cilandak Bar., Kota Jakarta Selatan",-6.2968806,106.7858685
Nasi Goreng Al Hikmah Mas Bewok,0.0,0,"Jl. Gn. Balong Lb. Bulus III, RT.9/RW.7, Pd. Labu, Kota Jakarta Selatan",-6.301995,106.7920805
Gerobak SeGoreng Mas Azam,4.7,32,"RT.8/RW.4, West Cilandak, South Jakarta City",-6.3019427,106.7906972
Nasi Goreng Wa Alim,0.0,0,"Jl. Lebak Bulus Raya No.92, RW.4, Lb. Bulus, Kota Jakarta Selatan",-6.299885000000001,106.7774215
Biang Nasgor Toro1,4.6,5,"Depan Ruko Bona Jalan Karang Tengah Raya Nomor 3G Lebak Bulus, RT.5, Lb. Bulus, DKI Jakarta",-6.300951,106.780139
ORTEGA Fried Rice Restaurant,4.4,7,"Jl. Karang Tengah Raya No.11-13, RT.6/RW.4, Lb. Bulus, Kota Jakarta Selatan",-6.30354,106.7814449
Nasi Goreng Boga Rasa,4.8,6,"RT.2/RW.4, Lebak Bulus, South Jakarta City",-6.302279299999999,106.7775722
Nasi Goreng Gila Mas Heri,4.3,9,"Cempaka Putih Jalan Pahlawan Blok, Jl. Cempaka Putih 1 No.22, Rempoa, Kota Tangerang Selatan",-6.2974665,106.7609169
Nasi Goreng Achmad,4.3,41,"Abdul Manaf, Blok Abdul Manaf Jl. H. Manaf No.3, Cempaka Putih, South Tangerang City",-6.2971872,106.7602658
Nasi Goreng Bang Wahab,5.0,1,"Jl. Buntu Raya, Cireundeu, Kota Tangerang Selatan",-6.299189399999999,106.7646844
Nasi Goreng Kedai biru,5.0,1,"Jl. Ir H. Juanda No.63, RT.4/RW.1, Rempoa, Kota Tangerang Selatan",-6.2960818,106.7653111
Nasi Goreng kebuli kedai bang andre,0.0,0,"Jl. Ir H. Juanda No.95, situ gintung, Kota Tangerang Selatan",-6.2995506,106.7631945
Bubur Goreng & Nasi Goreng Mpok Yani,0.0,0,"Jl. Pahlawan No.57, Rempoa, Kota Tangerang Selatan",-6.295223699999999,106.7586643
Nasi Goreng NUSANTARA,4.7,347,"Jl. Pahlawan No.8-10, Rempoa, Kota Tangerang Selatan",-6.2964717,106.7580235
Nasi Goreng ACONG,3.8,10,"Jaln Bulak Raya/Abdul Ghani No.31, Cemp. Putih, Kota Tangerang Selatan",-6.3029535,106.7573336
nasi goreng surabaya cak husen,5.0,2,"Jaln Bulak Raya/Abdul Ghani, Cemp. Putih, Kota Tangerang Selatan",-6.3018208,106.7584499
Nasi Goreng Evan Group,4.9,7,"Jaln Bulak Raya/Abdul Ghani, Cemp. Putih, Kota Tangerang Selatan",-6.2993717,106.7574281
Nasi Goreng Nusantara Mpok Yani Rempoa,4.8,309,"Jl. Pahlawan No.37 D, Cemp. Putih, Kota Tangerang Selatan",-6.296554299999999,106.7578752
Nasi Goreng Haji Echo,4.5,2,"Cempaka Putih, South Tangerang City",-6.2957059,106.7492644
Nasi Goreng Lokasari,0.0,0,"Jl. W R Supratman No.14, RW.4, Cemp. Putih, Kota Tangerang Selatan",-6.2982356,106.7492936
Nasi Goreng Mas Iwan Bewok,4.9,7,"Cempaka Putih, South Tangerang City",-6.2981133,106.7482777
Pondok Nasi Goreng Pakde Komar,4.4,34,"Jl. Seruni Blk. Ca No.2, Sawah Lama, Kota Tangerang Selatan",-6.296196999999999,106.7412923
Nasi Goreng Shandekala,5.0,1,"Jl. Ki Hajar Dewantara No.4, Sawah Lama, Kota Tangerang Selatan",-6.301419,106.740602
Nasi Goreng Katon,5.0,2,"Jl. Ki Hajar Dewantara No.45 H, Sawah Lama, Kota Tangerang Selatan",-6.2997488,106.7399499
Nasi goreng be'eng,5.0,2,"Sawah Lama, South Tangerang City",-6.300827300000001,106.7402827
Mie Aceh & Nasi Goreng,0.0,0,"Jl. Danau Klp. Dua Raya No.3, Sawah Lama, Kota Tangerang Selatan",-6.303576,106.739785
Nasi Goreng Racing,4.7,34,"Jl. Merpati Raya No.5, Sawah Lama, Kota Tangerang Selatan",-6.2953153,106.734864
Nasi Goreng Kambing Waroeng Djakarta Pak Yan,4.7,75,"Ruko Sing Asri No 28 Ciputat, Jalan Merpati Raya, Sawah Lama, Ciputat, Sawah Lama, Kota Tangerang Selatan",-6.299338,106.732432
Nasi Goreng Pak Lawung,5.0,1,"Jl. Ki Hajar Dewantara No.101, Sawah Lama, Kota Tangerang Selatan",-6.2971186,106.7376226
Nasi Goreng Yasmin Racing,4.6,9,"Jl. Merpati Raya No.7, Sawah Lama, Kota Tangerang Selatan",-6.2960064,106.7343919
Ketoprak Sedap Malam,5.0,2,"Sawah Lama, South Tangerang City",-6.2957296,106.7363637
Nasi Goreng D'Awak,4.6,119,"Blok Herman SP1, Jl. Raya Jakarta-Bogor No.26, RT.2/RW.5, Susukan, Kota Jakarta Timur",-6.3039401,106.8666382
Nasi Goreng Cah Brebes,4.9,9,"Jl. Mahoni Kesehatan No.17, RT.4/RW.4, Gedong, Kota Jakarta Timur",-6.3092445,106.8592072
Nasi Goreng Padang,4.5,2,"Jl. Makmur No.22-3, RT.9/RW.1, Susukan, Kota Jakarta Timur",-6.309527099999999,106.8640805
Nasi Goreng Special Mas Triyas,0.0,0,"Lotte Mart Foodcourt Ciracas, Jl. Lkr. Luar Sel., RT.7/RW.3, Susukan, DKI Jakarta",-6.3091627,106.8670676
Pondok Nasi Goreng,4.0,1,"GF , Lotte Mart Wholesale Pasar Rebo , JL. Lingkar Luar Selatan, Susukan , Ciracas , 13750 Jakarta Timur , DKI Jakarta, RT.7/RW.3, Susukan, East Jakarta City",-6.309769999999999,106.86745
Nasi Goreng Denok Erik 99,3.9,12,"RT.2/RW.4, Gedong, East Jakarta City",-6.311058699999999,106.8624127
Nasi Goreng Ali,4.0,2,"Jl. Tanah Merdeka Gg. Swadaya No.16-18, RT.1/RW.5, Rambutan, Kota Jakarta Timur",-6.3038145,106.8684973
Nasi Goreng Tasbih,3.8,8,"Jl. Muara No.21, RT.2/RW.3, Tj. Bar., Kota Jakarta Selatan",-6.3094893,106.8555789
NASI GORENG OM TONO,5.0,2,"Jl. Muara Dalam 1 No.84, RT.5/RW.3, Tj. Bar., Kota Jakarta Selatan",-6.305726099999999,106.8552377
Nasi Goreng Iwan,5.0,2,"Gg. Cangkring 2 No.8, RT.8/RW.2, Tj. Bar., Kota Jakarta Selatan",-6.3100126,106.8515052
Warung Nasi Goreng Mas Parno,4.9,17,"Jl. Rancho Indah No.21, RT.8/RW.2, Tj. Bar., Kota Jakarta Selatan",-6.3098417,106.8506633
Nasi Goreng Dukhri,4.8,9,"Taman Jajan Tanjung Barat Indah, RT.3/RW.2, West Tanjung, South Jakarta City",-6.3048793,106.8474434
cilok ranco depan indomart,4.7,3,"Jl. TB Simatupang No.47-26, RT.12/RW.5, Tj. Bar., Kota Jakarta Selatan",-6.3040755,106.8509681
NASI GORENG NACHAS,4.3,20,"Jl. Langgar No.58b, RT.1/RW.6, Tj. Bar., Kota Jakarta Selatan",-6.3067082,106.844621
Nasi Goreng Saipul,4.5,27,"Jl. Langgar No.81, RT.7/RW.6, Tj. Bar., Kota Jakarta Selatan",-6.311257299999999,106.8465116
"Nasi GORENG ""SEGA PERA""",5.0,4,"Jl. Baung No.5c, RT.3/RW.1, Lenteng Agung, Kota Jakarta Selatan",-6.3063258,106.8377356
nasigoreng bang nos,4.0,1,"Jl. Kebagusan Raya Gg. Sawo No.5A, RT.10/RW.6, Kebagusan, Kota Jakarta Selatan",-6.308214,106.82778
Nasi Goreng El-Syifa' Gg.Atas,4.4,60,"Jl. Kebagusan II Gg.Atas No.9, RT.9/RW.6, Kebagusan, Kota Jakarta Selatan",-6.3066928,106.8279917
RAZIK NASGOR,4.1,43,"Jl. Kebagusan II No.1, RT.3/RW.7, Kebagusan, Kota Jakarta Selatan",-6.3060689,106.828805
Warung Nasi Sari Rasa 2,4.5,6,"JL Khair No 61 Ragunan RT 02, RT.2/RW.4, Ragunan, Kota Jakarta Selatan",-6.3042903,106.820468
NASI GORENG SACO,4.6,11,"Gg. Borobudur No.95C, RT.13/RW.8, Ragunan, Kota Jakarta Selatan",-6.305430800000001,106.8191363
Nasi Goreng Pojok Pak Gendut,4.5,93,"Pusat Jajanan Kuliner Kampung Kandang # Jagakarsa, Jl. Raya Cilandak Kko No.5, RT.6/RW.6, Ragunan, Kota Jakarta Selatan",-6.310753399999999,106.8142034
Nasi Goreng EDO,5.0,1,"Jl. Raya Cilandak Kko No.9-10, RT.1/RW.7, Cilandak Tim., Kota Jakarta Selatan",-6.3102852,106.8136187
Nasi Goreng Mas Kusworo,0.0,0,"Jl. Moh. Kafi I, RT.1/RW.6, Jagakarsa, Kota Jakarta Selatan",-6.3123637,106.8133273
Pecak Ikan Mas Melati,4.3,50,"Jl. Melati No.11, RT.6/RW.7, Ragunan, Kota Jakarta Selatan",-6.3040501,106.8216306
"Mie Aceh & Nasi Goreng ""Zaman Now""",0.0,0,"Jl. Margasatwa No.13, RT.4/RW.3, Pd. Labu, Kota Jakarta Selatan",-6.3105397,106.8036765
NASI GORENG MAS NDUT / KUMIS,4.8,5,"Jl. Pinang Kalijati No.37-48, RT.7/RW.9, Pd. Labu, Kota Jakarta Selatan",-6.3059407,106.8010662
NASI GORENG BABAT SEMARANG,4.2,5,"Eat and Eat Creating Food Adventure One Belpark Mall Lantai 2, Jalan RS Fatmawati #1 Pondok Labu Cilandak, Jakarta. Selatan, RT.1/RW.1, Pd. Labu, Kota Jakarta Selatan",-6.304513999999999,106.794586
Nasi Goreng Pekalongan H. Mualimin,4.4,247,"Jl. RS. Fatmawati Raya No.222.E, RW.10, Pd. Labu, Kota Jakarta Selatan",-6.307706599999999,106.7934157
nasi goreng kang udin cirebon,4.4,10,"Jl. RS. Fatmawati Raya No.222E, RT.5/RW.10, Pd. Labu, Kota Jakarta Selatan",-6.307756899999999,106.7930407
Nasi Goreng PORTUGAL,2.5,2,"Jl. Pd. Labu Raya, RT.6/RW.1, Pd. Labu, Kota Jakarta Selatan",-6.3123923,106.7934417
Nasi Goreng Pek@Longan,0.0,0,"Jl. RS. Fatmawati Raya No.222E, RT.5/RW.10, Pd. Labu, Kota Jakarta Selatan",-6.307815799999999,106.7935015
Nasi Goreng Samping Warung,4.9,9,"Jl. H. Ipin, RT.11/RW.1, Pd. Labu, Kota Jakarta Selatan",-6.3100973,106.7900306
Nasi Goreng Grobak,3.5,2,"Jl. H. Kamang No.17, RT.6/RW.10, Pd. Labu, Kota Jakarta Selatan",-6.308177499999999,106.7925903
NASGOR Mas Pendek,3.6,8,"RT.5/RW.8, Lebak Bulus, South Jakarta City",-6.309310399999999,106.7865201
"Nasi Kulit Malam Minggu, Fatmawati",4.1,29,"9, Jl. Gn. Balong Lb. Bulus III No.26, RT.8/RW.4, Pd. Labu, Kota Jakarta Selatan",-6.3018104,106.7947436
Warung Gelo,4.2,76,"Jl. RS. Fatmawati Raya No.11c, RT.6/RW.10, Pd. Labu, Kota Jakarta Selatan",-6.308674,106.7936033
Nasi Goreng Kambing Kebon Sirih - Bona Indah,4.3,794,"Jl. Karang Tengah Raya No.1C, RW.4, Lb. Bulus, Kota Jakarta Selatan",-6.3048331,106.781503
Nasi Goreng Ketawa,0.0,0,"Jl. Karang Tengah Raya No.9, RT.2/RW.3, Lb. Bulus, Kota Jakarta Selatan",-6.3122196,106.7812562
Pisang Goreng Raja / Tanduk,0.0,0,"Jl. Karang Tengah Raya, RT.2/RW.4, Lb. Bulus, Kota Jakarta Selatan",-6.306680699999999,106.7818486
Nasi Goreng Cakalang Ayam Geprek Sambal Manado,0.0,0,"Jl. Raya Cirendeu, RT.14/RW.3, Cireundeu, Kota Tangerang Selatan",-6.310020799999999,106.7720668
Nasi Goreng MK,4.0,19,"Jl. Gn. Raya, Cireundeu, Kota Tangerang Selatan",-6.3102567,106.7674448
Nasi Goreng Bang Nyos,4.4,20,"Jl. Gn. Raya No.3-5, Cireundeu, Kota Tangerang Selatan",-6.3085425,106.7663446
Nasi Goreng Cah Brebes,0.0,0,"Unnamed Road, Cireundeu, Kota Tangerang Selatan",-6.3118631,106.7703942
GoFood,4.6,9,"Jl. Raya Cirendeu No.35, RT.14/RW.3, Cireundeu, Kota Tangerang Selatan",-6.3093714,106.7723286
Nasi goreng cah lanang,0.0,0,"Jl cirende raya No.32, Pisangan, Kota Tangerang Selatan",-6.306559,106.7725069
Nasi Goreng,0.0,0,"Jl. Gn. Raya, RT.3/RW.11, Cireundeu, Kota Tangerang Selatan",-6.304975700000001,106.765699
Nasi Goreng Klengerr,5.0,1,"Jl. Kertamukti No.8, Pisangan, Kota Tangerang Selatan",-6.307218000000001,106.7592372
Nasi goreng Sae,0.0,0,"Jl. Kertamukti No.97, Pisangan, Kota Tangerang Selatan",-6.3075633,106.7593606
Nasi Goreng Sedap Rasa,5.0,2,"Jl. Ir H. Juanda No.75, Cireundeu, Kota Tangerang Selatan",-6.305149200000001,106.7581522
Nasi goreng Misbar - Bang Roni,5.0,1,"Jl. Kertamukti No.1, RT.4/RW.17, Pisangan, Kota Tangerang Selatan",-6.311332699999999,106.7586586
Nasi Goreng Brebes,5.0,7,"Jl. Limun No.31 A, Pisangan, Kota Tangerang Selatan",-6.308360400000001,106.7566959
Nasi Goreng Wonogiri Pak Nanang,5.0,2,"Komplek UIN, Jl. Ibnu Batutah, RW.06, Pisangan, Kota Tangerang Selatan",-6.310521,106.756061
ADI BAROKAH,4.2,6,"Jl. Ir H. Juanda Jl. Semanggi II, Cemp. Putih, Kota Tangerang Selatan",-6.309880199999999,106.7553311
mie aceh kembang tanjung,4.3,24,"Jl. W R Supratman No.2A, Cemp. Putih, Kota Tangerang Selatan",-6.3033899,106.7526159
Warung Nasi Goreng,4.5,4,"Jl. Legoso Raya No.53, Pisangan, Kota Tangerang Selatan",-6.3121423,106.7549728
Nasi Goreng Ex Depan BRI Ciputat,5.0,2,"Ruko Ciputat, Jl. Ir H. Juanda, Cipayung, Kota Tangerang Selatan",-6.312022799999999,106.7489419
Nasi Goreng Yasmin,4.6,75,"Jl. Ki Hajar Dewantara Gg. Nurul Huda III No.depan, Ciputat, Kota Tangerang Selatan",-6.3074423,106.7477567
Nasigoreng padang birugo,4.4,15,"Jl. Tabanas Raya No.7, Kedaung, Kota Tangerang Selatan",-6.3104784,106.7428147
NASI GORENG TIGA SAUDARA,4.8,8,"JL KH. Dewantoro No.17, RT.01/RW.03, Ciputat, Kota Tangerang Selatan",-6.3050073,106.7470865
NASI GORENG SPESIAL,5.0,1,"No Ciputat, Jl. Bhakti No.24, Ciputat, Kota Tangerang Selatan",-6.308856599999999,106.7447888
Nasi Goreng Rindu Malam,3.7,14,"Blok, Jl. Bhakti Blok B No.3, Ciputat, South Tangerang City",-6.308825,106.7453138
Nasi Goreng Jembatan Cheff Nono,5.0,3,"Jl. Usman, Ciputat, Kota Tangerang Selatan",-6.3110237,106.7453806
Nasi Goreng Bang Udin,2.5,2,"Ciputat, South Tangerang City",-6.3110081,106.7459113
Nasi Goreng,4.8,6,"Jl. Kav. Keuangan Raya No.60, RT.1/RW.1, Kedaung, Kota Tangerang Selatan",-6.3094788,106.7341191
Capcay Rr Nasi Goreng,0.0,0,"Gg. Melati No.20, RT.11/RW.1, Susukan, Kota Jakarta Timur",-6.3143547,106.865193
NASI GORENG DHENOK,4.7,10,"RT.3/RW.4, Cijantung, East Jakarta City",-6.314933,106.8628479
Nasi Goreng 99,4.8,5,"RT.2/RW.3, Cijantung, East Jakarta City",-6.319612299999999,106.8582602
Nasi Goreng Sedap Malam Bang Sanip Susukan,4.4,79,"Jl. H. Jusin ,gang to'ong riih No.7, RT.11/RW.1, Susukan, Kota Jakarta Timur",-6.3141105,106.8651908
Nasi Goreng Dhenok 03,5.0,1,"Jl. Pendidikan III No.06B, RT.1/RW.4, Cijantung, Kota Jakarta Timur",-6.313314999999999,106.861845
Nasi goreng jogja lek siyo,0.0,0,"Gg. Melati No.70, RT.12/RW.1, Susukan, Kota Jakarta Timur",-6.3134717,106.8668005
Nasi Goreng Portugal,4.2,17,"Ps. Rebo, Kota TimurPasarrebo, Jl. Pertengahan Gg. Salam 6 No.18D, RT.10/RW.7, Cijantung, Kota Jakarta Timur",-6.3206359,106.8581194
"Nasi Goreng Indofood, Mandala",4.3,3,"Jl. Mandala No.25, RT.1/RW.2, Cijantung, Kota Jakarta Timur",-6.319213,106.8561946
Sedap Malam,5.0,2,"Jl. Pertengahan, RT.1/RW.7, Cijantung, Kota Jakarta Timur",-6.318493699999999,106.858616
Nasi Goreng Ikrima,0.0,0,"Jl. Pertengahan, RT.4/RW.3, Cijantung, Kota Jakarta Timur",-6.321715999999999,106.8578838
"Nasi Goreng ""SARI RASA""",4.0,2,"Jl. Tj. Barat Selatan No.Gg. 100, RT.1/RW.2, Tj. Bar., Kota Jakarta Selatan",-6.3127716,106.8400317
Nasi Goreng Pak De,0.0,0,"RT.7/RW.6, West Tanjung, South Jakarta City",-6.3129632,106.8463419
Nasi goreng amor 99,0.0,0,"Jl. Joe Klp. Tiga Gang.H.Muhammad No.2, RT.2/RW.6, Lenteng Agung, Kota Jakarta Selatan",-6.321059900000001,106.8321687
Nasi Goreng Heru,0.0,0,"Jl. Kebagusan 1V Dalam. Rt,009, RT.5/RW.4, Kebagusan, Kota Jakarta Selatan",-6.3134323,106.8281716
Nasi Goreng Bejo Stl,5.0,3,"Gg. Wates No.6, RT.11/RW.4, Kebagusan, Kota Jakarta Selatan",-6.3196967,106.8252304
Nasi Goreng Udin,5.0,1,"Jl. Kebagusan Raya No.3A, RT.10/RW.5, Jagakarsa, Kota Jakarta Selatan",-6.318186799999999,106.8249213
NASI GORENG Mas leman,4.7,33,"007 No. 73 Jl. H. Mursid No.3 RT.4/RW.3, Jagakarsa, RT.4/RW.3, Jagakarsa, Kota Jakarta Selatan",-6.3216081,106.8260084
Restoran Pasta Kangen De Canvas,4.9,41,"Jl. Kebagusan Raya No.42, RW.5, Jagakarsa, Kota Jakarta Selatan",-6.3191728,106.8250254
Nasi Goreng Lumayan,5.0,1,"Jl. Durian, RT.4/RW.4, Jagakarsa, Kota Jakarta Selatan",-6.3194366,106.814481
Nasi Goreng 66 NamNampoolll...,4.6,30,"Jl. Pepaya Raya No.46, RT.7/RW.5, Jagakarsa, Kota Jakarta Selatan",-6.3182944,106.8188677
Nasgor dok dok,4.7,6,"RT.5/RW.4, Jagakarsa, South Jakarta City",-6.3170254,106.8161362
Nasi Goreng Band Tumand,4.6,60,"Jl. Pepaya raya no.40 abcd, Dekat pepaya 5, RT.3/RW.5, Jagakarsa, Kota Jakarta Selatan",-6.3210191,106.8185294
Nasi Goreng Specials,5.0,2,"Jl. Moh. Kahfi 1, RT.3/RW.4, Jagakarsa, Kota Jakarta Selatan",-6.3187159,106.8108888
Nasi Oren,0.0,0,"Jl. Moh. Kahfi 1 No.27 A, RT.1/RW.6, Jagakarsa, Kota Jakarta Selatan",-6.3166284,106.8116457
Nasi Goreng Andara,3.0,3,"RT.1/RW.3, Pondok Labu, South Jakarta City",-6.3140132,106.8035027
NASI GORENG 21,5.0,3,"Unnamed Road, Pangkalan Jati Baru, Kota Depok",-6.318389799999999,106.8032499
Nasi Goreng Pak Eno,0.0,0,"RT.8/RW.2, Pondok Labu, South Jakarta City",-6.3130915,106.8006371
Nasi Goreng Blinger,5.0,1,"Kios Taman Pondok Labu, Jalan RS Fatmawati, RT.5/RW.1, Pd. Labu, Kota Jakarta Selatan",-6.3137469,106.7940063
Nasi Goreng Pendawa Lima,0.0,0,"Jl. Pd. Labu Raya No.75, RT.6/RW.1, Pd. Labu, Kota Jakarta Selatan",-6.3141395,106.7937971
Kedai Nasi Goreng Tombo Kangen UPN Jakarta,0.0,0,"Jl. Pangkalan Jati 2, Pangkalan Jati, Kota Depok",-6.3158561,106.7932456
Nasi & Mie Goreng Cakep Jaya,5.0,1,"Jl. Pangkalan Jati 2 No.18, Pangkalan Jati, Kota Depok",-6.318263399999999,106.793144
Nasi Goreng Pakde Tuko,4.9,8,"Jl. Pangkalan Jati 2 No.23, RW.1, Pangkalan Jati, Kota Depok",-6.3173533,106.7934008
Nasi Goreng Pendawa Lima Pa'De Kumis,4.0,8,"Jl. Pd. Labu Raya No.75, RT.5/RW.1, Pd. Labu, Kota Jakarta Selatan",-6.314719699999999,106.7935661
Nasgor Bawah Pohon Mas Udin,4.9,7,"Jl. Jati Raya Tim. No.1, Pd. Labu, Kota Jakarta Selatan",-6.3157944,106.7930907
Nasi Goreng Pandawa Lima (Kumis),0.0,0,"Jalan Pondok Labu Raya, 1 No.5, RT.6/RW.1, Pd. Labu, Kota Jakarta Selatan",-6.314142899999999,106.7937867
Nasi Goreng Mi Goreng Slamet,4.7,3,"Jl. Rangu 4, Pangkalan Jati, Kota Depok",-6.3204962,106.7919146
"Nasi Goreng Mas Gondrong, Sedia Nasgor Special Ati Ampela dll",5.0,1,"Lebak Bulus, South Jakarta City",-6.3158634,106.7821902
Nasi Rempah,5.0,1,"Jl. Karang Tengah Raya No.12, RT.6/RW.3, Lb. Bulus, Kota Jakarta Selatan",-6.314328300000001,106.7817607
Nasgor Putra Arjuna,4.5,2,"Jl. Karang Tengah Raya No.10, RT.6/RW.3, Lb. Bulus, Kota Jakarta Selatan",-6.314201499999999,106.7815968
Nasi Goreng Gelagah (Nasi Goreng Bang Ade ),4.7,25,"Jl. Gelagah, Pisangan, Kota Tangerang Selatan",-6.3170854,106.7709253
Nasi Goreng Gila Sedap Malam,3.7,3,"Jl. Cirendeu Indah I No.18, Pisangan, Kota Tangerang Selatan",-6.3160401,106.7719095
Nasi Goreng Warung Bhakti Cirendeu,4.5,4,"Jl. Raya Cirendeu, Pisangan, Kota Tangerang Selatan",-6.3198123,106.7684449
Nasi Goreng 351 Bang Roni,4.2,11,"Jl. Gn. Raya, Cireundeu, Kota Tangerang Selatan",-6.3109017,106.7679486
Nasi goreng oJi icikiwir,5.0,1,"Jl. Raya Cirendeu No.7, Cireundeu, Kota Tangerang Selatan",-6.3133903,106.7699908
Nasi Goreng Suramadu,4.3,4,"Jl. Raya Cirendeu, Pisangan, Kota Tangerang Selatan",-6.3208766,106.771045
NASI GORENG COYYY,4.5,2,"Raya Ciputat Timur, Jl. Raya Cirendeu, Pisangan, Kota Tangerang Selatan",-6.321062299999999,106.7682622
Nasgor Persigo,0.0,0,"Jl. Raya Cirendeu No.44, Pisangan, Kota Tangerang Selatan",-6.3205447,106.76841
Nasi Goreng Pecel Solo,0.0,0,"Jl. Kertamukti No.198, RT.3/RW.8, Pisangan, Kota Tangerang Selatan",-6.316392,106.764748
Nasi Goreng Babat,4.0,3,"Jl. Pondok Cabe Raya, Pisangan, Kota Tangerang Selatan",-6.320009,106.7682559
Nasi Goreng Bang Parno,4.7,3,"Jl. Raya Cirendeu No.54, Pisangan, Kota Tangerang Selatan",-6.3195092,106.7684329
Nasi Goreng Mas Joko,5.0,7,"Jl. Raya Cirendeu No.6, Cireundeu, Kota Tangerang Selatan",-6.312004099999999,106.7702966
Sostel & Kentang Goreng Ciputat (Sempurna Jaya),0.0,0,"Jl. Pisangan Bar. I No.17-36, Cireundeu, Kota Tangerang Selatan",-6.311600899999999,106.7616006
Nasi Goreng MAS DOLI,3.5,2,"Jl. Legoso Raya, Pisangan, Kota Tangerang Selatan",-6.3170857,106.7539244
Nasi Goreng Suwarto,4.6,110,"Jl. Legoso Raya, Pisangan, Kota Tangerang Selatan",-6.319518899999999,106.7547424
Nasi Goreng Spesial Mix,4.8,6,"Jl. Tarumanegara No.17B, Pisangan, Kota Tangerang Selatan",-6.3137517,106.7553183
Nasi Goreng Jomblo,5.0,1,"Jl. Legoso Raya No.37-42, Pisangan, Kota Tangerang Selatan",-6.3137826,106.7543368
Nasi Goreng Slawi Ayu,4.3,3,"No Ciputat Timur, Jl. Legoso Raya No.80, Pisangan, Kota Tangerang Selatan",-6.319889,106.754741
Nasi Kepal Dapur Mama Thia,5.0,1,"Jl. Tarumanegara No.37, RW.2, Pisangan, Kota Tangerang Selatan",-6.314528699999999,106.7567297
Nasi goreng mas anas,5.0,1,"Legoso raya, Jl. Legoso Raya, Pisangan, Kota Tangerang Selatan",-6.3215925,106.7553182
Nasi Goreng Pak De,0.0,0,"Jl. Citarum Raya No.9, RT.6/RW.2, Cipayung, Kota Tangerang Selatan",-6.316630200000001,106.7480413
Nasi Goreng Spesial Aang Tompel,4.5,8,"Jl. Aria Putra No.86, Kedaung, Kota Tangerang Selatan",-6.3162007,106.742703
Nasi Goreng Sudi Mampir,4.7,11,"Jl. Aria Putra No.105, Kedaung, Kota Tangerang Selatan",-6.3165309,106.7423701
Nasi Goreng Mas Toro,4.3,12,"Jl. Aria Putra No.58, Kedaung, Kota Tangerang Selatan",-6.3164075,106.7410315
Nasi Goreng Kambing Bang Arifin Cabang Kebon Sirih,4.2,115,"Jl. RE Martadinata No.1, Cipayung, Kota Tangerang Selatan",-6.3212782,106.7491789
Nasi Goreng Dudung,4.6,45,"Jl. Taman Kedaung Raya A No.4, Kedaung, Kota Tangerang Selatan",-6.317662299999999,106.739959
Nasigoreng kembar jaya Indomaret taman kedaung,5.0,8,"Jl. Taman Kedaung Raya, Kedaung, Kota Tangerang Selatan",-6.3167889,106.7398541
Tegal Mukti Sari Nasi Goreng,0.0,0,"Jl. Aria Putra No.146, Kedaung, Kota Tangerang Selatan",-6.316957899999999,106.7392927
Nasi Goreng Spesial,5.0,2,"Jl. Aria Putra, Serua, Kota Tangerang Selatan",-6.3176501,106.7372551
Nasi goreng gila mas kembar,0.0,0,"Jl. Aria Putra No.138, RT.10/RW.9, Kedaung, Kota Tangerang Selatan",-6.3171104,106.738782
Warung Nasi Goreng Asifa,5.0,1,"Jl. H. Taip, RT.4/RW.9, Kedaung, Kota Tangerang Selatan",-6.3179586,106.7364123
Republic Nasi Goreng,4.2,37,"Jl. Aria Putra Jl. Mampang Prapatan VI No.92, Kedaung, Kota Tangerang Selatan",-6.315709099999999,106.7350733
Gebyar Nasi Goreng Gila Bang Udin,0.0,0,"Jl. Aria Putra No.6A, Kedaung, Kota Tangerang Selatan",-6.3170705,106.7385213
Nasi Goreng Cak Gendut,4.4,34,"Jl. Kav. Keuangan Raya No.65, Kedaung, Kota Tangerang Selatan",-6.313533899999999,106.7344531
Nasi Goreng Kambing Khas Kebon Sirih,5.0,1,"No Pamulang, Jl. Kav. Keuangan Raya No.100, Kedaung, Kota Tangerang Selatan",-6.310594999999999,106.734175
Nasi Goreng 99 Mas Rudi,1.0,1,"Jl. H. Taip No.111, RT.5/RW.9, Kedaung, Kota Tangerang Selatan",-6.3203095,106.7364086
"Warung Nasi Goreng ""Pak Budi""",0.0,0,"Kedaung, South Tangerang City",-6.3211752,106.737623
Nasi Goreng Mas Imam,5.0,2,"Jl. Aria Putra No.51, Serua Indah, Kota Tangerang Selatan",-6.3130701,106.7306006
